,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,month,customer lifetime value_temp,income_temp,months since last claim_temp,months since policy inception_temp
3874,10677.25385,45732,134,22.0,56,0.0,9,1,6571,45732.0,22.0,56.0
3875,3123.080994,0,101,1.0,83,4.0,1,2,1407,37657.38000875848,1.0,83.0
3876,5619.967791,0,82,14.0,23,0.0,6,1,3833,37657.38000875848,14.0,23.0
3877,2582.862313,50148,65,0.0,45,0.0,1,2,623,50148.0,15.097000218962119,45.0
3878,5363.528173,64604,67,18.0,71,1.0,8,1,3521,64604.0,18.0,71.0
3879,3964.81296,88410,99,30.0,31,0.0,1,1,1974,88410.0,30.0,31.0
3880,7505.768149,44485,62,5.0,74,0.0,2,2,5026,44485.0,5.0,74.0
3881,4931.503095,33580,62,17.0,77,0.0,3,2,2942,33580.0,17.0,77.0
3882,4821.156466,85756,61,18.0,74,0.0,3,2,2770,85756.0,18.0,74.0
3883,5207.985921,81839,65,23.0,39,1.0,4,1,3307,81839.0,23.0,39.0
3884,4944.240345,40463,61,17.0,21,0.0,6,1,2959,40463.0,17.0,21.0
3885,4991.535369,93416,62,5.0,16,0.0,6,2,3017,93416.0,5.0,16.0
3886,8819.018934,99845,110,23.0,25,1.0,8,1,5977,99845.0,23.0,25.0
3887,10901.22525,72257,90,28.0,61,0.0,2,2,6613,72257.0,28.0,61.0
3888,7148.331333,51791,181,10.0,46,1.0,1,1,4744,51791.0,10.0,46.0
3889,6282.082435,32311,79,10.0,23,0.0,3,1,4297,32311.0,10.0,23.0
3890,2549.450038,0,78,13.0,32,0.0,1,1,556,37657.38000875848,13.0,32.0
3891,4654.954187,0,69,31.0,76,4.0,3,2,2566,37657.38000875848,31.0,76.0
3892,4376.363592,63774,111,18.0,63,0.0,1,2,2296,63774.0,18.0,63.0
3893,25464.82059,13663,97,1.0,66,0.0,2,2,7766,13663.0,1.0,66.0
3894,4730.355248,17250,62,16.0,90,0.0,3,2,2644,17250.0,16.0,90.0
3895,7892.088107,28672,71,14.0,34,0.0,2,1,5314,28672.0,14.0,34.0
3896,27789.69235,33806,89,32.0,59,0.0,2,1,7829,33806.0,32.0,59.0
3897,3933.813993,25927,103,6.0,20,0.0,1,1,1951,25927.0,6.0,20.0
3898,4669.22664,76157,116,15.0,80,0.0,1,2,2580,76157.0,15.0,80.0
3899,26243.85811,55705,113,8.0,58,0.0,2,2,7791,55705.0,8.0,58.0
3900,2879.63179,40525,73,3.0,27,0.0,1,1,1177,40525.0,3.0,27.0
3901,15234.7459,72988,127,6.0,77,0.0,2,1,7202,72988.0,6.0,77.0
3902,2506.360995,0,73,8.0,19,0.0,1,1,466,37657.38000875848,8.0,19.0
3903,7398.873941,27383,188,33.0,25,0.0,1,2,4931,27383.0,33.0,25.0
3904,5604.330774,20252,71,0.0,64,0.0,3,2,3814,20252.0,15.097000218962119,64.0
3905,10484.91535,61108,89,22.0,93,0.0,2,2,6522,61108.0,22.0,93.0
3906,8232.760182,56021,69,20.0,38,0.0,2,1,5571,56021.0,20.0,38.0
3907,2755.221411,39393,70,24.0,56,1.0,1,1,960,39393.0,24.0,56.0
3908,22217.96796,37553,187,34.0,7,0.0,2,2,7652,37553.0,34.0,7.0
3909,10660.89661,60642,133,34.0,68,0.0,5,2,6568,60642.0,34.0,68.0
3910,10628.06415,90874,137,18.0,28,4.0,3,2,6561,90874.0,18.0,28.0
3911,7780.999262,0,74,0.0,52,0.0,2,1,5243,37657.38000875848,15.097000218962119,52.0
3912,2243.473907,0,62,34.0,71,0.0,1,1,92,37657.38000875848,34.0,71.0
3913,5205.90965,0,72,18.0,91,0.0,9,2,3299,37657.38000875848,18.0,91.0
3914,23515.85325,36537,85,19.0,4,0.0,2,2,7704,36537.0,19.0,4.0
3915,5923.518828,73758,74,24.0,87,0.0,7,2,4109,73758.0,24.0,87.0
3916,5780.182197,51066,74,23.0,0,0.0,8,2,3990,51066.0,23.0,48.064593825268226
3917,2727.082424,29286,69,5.0,20,1.0,1,2,901,29286.0,5.0,20.0
3918,10357.51422,68309,131,4.0,67,0.0,9,2,6487,68309.0,4.0,67.0
3919,22895.34606,0,94,14.0,17,0.0,2,1,7684,37657.38000875848,14.0,17.0
3920,4128.091334,32114,104,22.0,50,0.0,1,2,2101,32114.0,22.0,50.0
3921,5365.975978,51240,70,0.0,37,2.0,5,1,3526,51240.0,15.097000218962119,37.0
3922,13309.33517,0,127,19.0,40,0.0,2,1,6974,37657.38000875848,19.0,40.0
3923,6966.142868,0,93,28.0,3,0.0,8,2,4652,37657.38000875848,28.0,3.0
3924,3832.898507,97729,95,18.0,21,0.0,1,2,1883,97729.0,18.0,21.0
3925,3843.965188,43987,96,29.0,17,0.0,1,1,1897,43987.0,29.0,17.0
3926,8300.70769,17034,113,11.0,40,0.0,6,1,5622,17034.0,11.0,40.0
3927,4837.926404,0,65,6.0,89,0.0,3,2,2795,37657.38000875848,6.0,89.0
3928,2730.3538,63401,68,1.0,18,0.0,1,2,910,63401.0,1.0,18.0
3929,2866.779811,81763,72,22.0,12,1.0,1,1,1154,81763.0,22.0,12.0
3930,4783.917752,49793,121,3.0,55,0.0,1,1,2722,49793.0,3.0,55.0
3931,8237.376444,70882,69,20.0,50,0.0,2,1,5575,70882.0,20.0,50.0
3932,7095.134789,74298,177,9.0,81,0.0,1,1,4718,74298.0,9.0,81.0
3933,4903.131185,0,133,11.0,95,0.0,1,1,2897,37657.38000875848,11.0,95.0
3934,2771.045031,50071,71,3.0,32,0.0,1,1,984,50071.0,3.0,32.0
3935,7057.463184,52447,90,5.0,57,0.0,7,2,4695,52447.0,5.0,57.0
3936,14837.50253,0,70,18.0,46,0.0,2,2,7160,37657.38000875848,18.0,46.0
3937,2426.95904,0,71,2.0,5,0.0,1,1,280,37657.38000875848,2.0,5.0
3938,7858.109763,28937,104,28.0,23,2.0,6,2,5294,28937.0,28.0,23.0
3939,2918.576189,80714,72,18.0,12,0.0,1,2,1244,80714.0,18.0,12.0
3940,2803.796963,43775,70,3.0,42,0.0,1,2,1042,43775.0,3.0,42.0
3941,7522.068229,47727,94,25.0,33,0.0,3,1,5039,47727.0,25.0,33.0
3942,2345.084479,0,69,1.0,56,0.0,1,2,165,37657.38000875848,1.0,56.0
3943,11702.34819,0,111,15.0,12,0.0,2,1,6739,37657.38000875848,15.0,12.0
3944,23675.02939,46268,199,34.0,17,1.0,2,1,7708,46268.0,34.0,17.0
3945,2566.398498,67778,64,17.0,17,1.0,1,2,592,67778.0,17.0,17.0
3946,8609.158215,79090,107,2.0,74,0.0,3,1,5842,79090.0,2.0,74.0
3947,13989.84697,22354,118,27.0,9,0.0,2,2,7055,22354.0,27.0,9.0
3948,7347.410517,29491,61,26.0,62,0.0,2,1,4898,29491.0,26.0,62.0
3949,5106.111827,30110,64,2.0,4,0.0,5,2,3169,30110.0,2.0,4.0
3950,5526.438887,94230,137,21.0,82,0.0,1,2,3719,94230.0,21.0,82.0
3951,2926.829158,26242,74,5.0,69,0.0,1,2,1252,26242.0,5.0,69.0
3952,11513.35549,16266,100,11.0,23,0.0,2,1,6710,16266.0,11.0,23.0
3953,5328.320299,0,73,12.0,42,0.0,7,2,3473,37657.38000875848,12.0,42.0
3954,7688.023506,56680,100,9.0,78,2.0,3,2,5168,56680.0,9.0,78.0
3955,2535.266473,86933,63,3.0,64,0.0,1,2,522,86933.0,3.0,64.0
3956,2167.330201,0,61,16.0,46,0.0,1,2,46,37657.38000875848,16.0,46.0
3957,7388.733207,0,97,31.0,24,0.0,3,2,4927,37657.38000875848,31.0,24.0
3958,4479.023088,94656,111,12.0,79,1.0,1,1,2383,94656.0,12.0,79.0
3959,24127.50402,14072,71,13.0,3,0.0,2,1,7727,14072.0,13.0,3.0
3960,42462.96794,0,281,16.0,92,1.0,2,1,8000,37657.38000875848,16.0,92.0
3961,4936.888359,0,72,7.0,34,2.0,7,1,2947,37657.38000875848,7.0,34.0
3962,44468.02303,32948,127,20.0,46,1.0,2,1,8007,32948.0,20.0,46.0
3963,4991.584471,56649,125,12.0,8,0.0,1,2,3018,56649.0,12.0,8.0
3964,3746.751625,41479,94,14.0,38,1.0,1,2,1832,41479.0,14.0,38.0
3965,4582.899414,66991,115,1.0,71,0.0,1,1,2496,66991.0,1.0,71.0
3966,2810.464447,26790,71,4.0,41,0.0,1,2,1052,26790.0,4.0,41.0
3967,4944.088762,53607,61,4.0,18,0.0,9,2,2958,53607.0,4.0,18.0
3968,16468.22079,0,63,4.0,52,0.0,2,1,7322,37657.38000875848,4.0,52.0
3969,8223.164916,95102,101,6.0,73,0.0,8,1,5567,95102.0,6.0,73.0
3970,8902.737595,46833,112,6.0,3,0.0,9,1,6024,46833.0,6.0,3.0
3971,27789.69235,33806,89,32.0,59,0.0,2,1,7829,33806.0,32.0,59.0
3972,5532.753182,91212,69,9.0,92,0.0,6,1,3728,91212.0,9.0,92.0
3973,2924.976721,64459,72,16.0,64,0.0,1,1,1249,64459.0,16.0,64.0
3974,4529.112791,0,62,22.0,57,0.0,9,2,2439,37657.38000875848,22.0,57.0
3975,2894.243869,0,85,3.0,53,0.0,1,2,1199,37657.38000875848,3.0,53.0
3976,4280.747008,52679,110,25.0,21,2.0,1,2,2214,52679.0,25.0,21.0
3977,6048.574243,0,61,17.0,71,3.0,2,1,4180,37657.38000875848,17.0,71.0
3978,2652.695343,82655,66,8.0,93,0.0,1,1,764,82655.0,8.0,93.0
3979,4196.429642,24641,105,12.0,82,0.0,1,2,2157,24641.0,12.0,82.0
3980,6140.242989,34112,77,32.0,68,0.0,6,1,4220,34112.0,32.0,68.0
3981,6869.185344,0,69,18.0,71,2.0,2,2,4591,37657.38000875848,18.0,71.0
3982,19185.0725,35322,244,4.0,33,0.0,5,2,7490,35322.0,4.0,33.0
3983,23142.1509,0,105,16.0,16,0.0,2,1,7692,37657.38000875848,16.0,16.0
3984,5360.557066,24254,68,11.0,84,0.0,5,1,3518,24254.0,11.0,84.0
3985,7524.735746,36580,64,20.0,76,1.0,2,2,5042,36580.0,20.0,76.0
3986,8341.623748,0,118,15.0,77,0.0,4,1,5646,37657.38000875848,15.0,77.0
3987,19690.44179,36032,70,11.0,39,0.0,2,1,7523,36032.0,11.0,39.0
3988,9191.672825,77603,114,10.0,83,0.0,8,1,6154,77603.0,10.0,83.0
3989,25585.72783,0,116,0.0,45,0.0,2,2,7768,37657.38000875848,15.097000218962119,45.0
3990,13727.79972,0,126,12.0,4,0.0,2,1,7022,37657.38000875848,12.0,4.0
3991,5227.570224,70988,65,3.0,82,0.0,7,1,3332,70988.0,3.0,82.0
3992,11095.97445,0,101,10.0,48,0.0,2,1,6653,37657.38000875848,10.0,48.0
3993,4340.858797,0,124,6.0,34,0.0,1,2,2262,37657.38000875848,6.0,34.0
3994,4315.788632,41252,109,25.0,31,0.0,1,2,2243,41252.0,25.0,31.0
3995,2552.038766,75740,64,13.0,11,0.0,1,2,564,75740.0,13.0,11.0
3996,2435.535995,40921,62,0.0,50,2.0,1,1,303,40921.0,15.097000218962119,50.0
3997,7664.80924,0,107,14.0,90,0.0,3,1,5154,37657.38000875848,14.0,90.0
3998,2858.992036,0,83,25.0,91,4.0,1,1,1135,37657.38000875848,25.0,91.0
3999,4061.590219,70129,103,24.0,57,1.0,1,1,2048,70129.0,24.0,57.0
4000,10153.88899,0,90,33.0,75,0.0,2,2,6447,37657.38000875848,33.0,75.0
4001,5671.09467,69668,70,34.0,33,0.0,4,2,3891,69668.0,34.0,33.0
4002,2921.490461,62018,73,2.0,59,0.0,1,1,1246,62018.0,2.0,59.0
4003,2725.356404,36650,69,2.0,70,1.0,1,1,896,36650.0,2.0,70.0
4004,8044.872393,71391,67,29.0,39,0.0,2,2,5429,71391.0,29.0,39.0
4005,5793.157728,95733,72,19.0,82,0.0,3,2,4003,95733.0,19.0,82.0
4006,13610.10746,50144,114,0.0,35,0.0,2,2,7018,50144.0,15.097000218962119,35.0
4007,4270.034394,0,122,27.0,2,0.0,1,1,2204,37657.38000875848,27.0,2.0
4008,4276.915328,18768,68,19.0,53,3.0,3,1,2211,18768.0,19.0,53.0
4009,2944.780529,87274,73,2.0,30,1.0,1,1,1279,87274.0,2.0,30.0
4010,26122.12998,83385,131,26.0,77,2.0,2,1,7782,83385.0,26.0,77.0
4011,7123.694599,16139,62,19.0,69,0.0,2,2,4732,16139.0,19.0,69.0
4012,9002.117386,61374,113,5.0,27,0.0,3,2,6062,61374.0,5.0,27.0
4013,5201.971427,94186,64,20.0,50,0.0,3,1,3293,94186.0,20.0,50.0
4014,5073.282126,57709,125,10.0,26,0.0,1,1,3128,57709.0,10.0,26.0
4015,18131.18874,0,82,29.0,23,1.0,2,1,7434,37657.38000875848,29.0,23.0
4016,13727.79972,0,126,12.0,4,0.0,2,1,7022,37657.38000875848,12.0,4.0
4017,17497.52201,0,73,9.0,94,0.0,2,2,7394,37657.38000875848,9.0,94.0
4018,8738.401013,43597,110,20.0,24,0.0,6,1,5944,43597.0,20.0,24.0
4019,5257.241485,56154,67,6.0,26,0.0,4,1,3370,56154.0,6.0,26.0
4020,4095.201692,32180,103,3.0,28,0.0,1,1,2074,32180.0,3.0,28.0
4021,13027.41984,76456,83,27.0,34,1.0,2,2,6922,76456.0,27.0,34.0
4022,7519.133631,96306,95,12.0,17,1.0,6,2,5036,96306.0,12.0,17.0
4023,2491.317024,36631,62,30.0,77,0.0,1,1,433,36631.0,30.0,77.0
4024,2730.313804,36218,68,6.0,83,0.0,1,1,909,36218.0,6.0,83.0
4025,23207.24981,89918,115,14.0,42,0.0,2,2,7695,89918.0,14.0,42.0
4026,8509.850887,26057,74,3.0,63,0.0,2,1,5774,26057.0,3.0,63.0
4027,2839.796453,53071,72,28.0,19,0.0,1,1,1099,53071.0,28.0,19.0
4028,2476.588891,71551,62,10.0,19,0.0,1,2,397,71551.0,10.0,19.0
4029,2749.189304,0,80,15.0,83,0.0,1,1,946,37657.38000875848,15.0,83.0
4030,6369.262355,34498,83,30.0,72,0.0,7,1,4342,34498.0,30.0,72.0
4031,10747.03094,66446,136,8.0,77,0.0,3,2,6583,66446.0,8.0,77.0
4032,15936.5764,0,76,7.0,84,0.0,2,2,7280,37657.38000875848,7.0,84.0
4033,5586.965345,19280,72,4.0,39,0.0,6,1,3796,19280.0,4.0,39.0
4034,7155.471967,76506,89,35.0,65,0.0,8,2,4751,76506.0,35.0,65.0
4035,2491.257604,25965,65,23.0,27,0.0,1,2,432,25965.0,23.0,27.0
4036,9487.721906,56233,79,30.0,61,0.0,2,2,6276,56233.0,30.0,61.0
4037,7887.964945,76590,65,0.0,91,0.0,2,2,5311,76590.0,15.097000218962119,91.0
4038,3790.190029,66169,96,35.0,30,1.0,1,2,1856,66169.0,35.0,30.0
4039,4530.385427,52957,112,14.0,92,0.0,1,2,2442,52957.0,14.0,92.0
4040,2199.61781,0,65,5.0,19,1.0,1,1,61,37657.38000875848,5.0,19.0
4041,9705.30895,79157,61,25.0,45,0.0,2,2,6339,79157.0,25.0,45.0
4042,2519.569496,41372,64,21.0,32,0.0,1,1,489,41372.0,21.0,32.0
4043,10477.77713,61427,88,24.0,12,0.0,2,1,6519,61427.0,24.0,12.0
4044,5300.686394,26585,69,26.0,23,0.0,4,2,3437,26585.0,26.0,23.0
4045,5745.121547,30389,73,34.0,66,0.0,4,2,3957,30389.0,34.0,66.0
4046,13881.03947,17961,181,28.0,51,0.0,3,2,7043,17961.0,28.0,51.0
4047,5643.724704,33317,72,18.0,31,1.0,3,2,3866,33317.0,18.0,31.0
4048,15984.52739,0,69,19.0,74,0.0,2,2,7285,37657.38000875848,19.0,74.0
4049,2931.155192,45768,73,33.0,27,0.0,1,2,1261,45768.0,33.0,27.0
4050,10570.7888,92044,132,7.0,77,0.0,3,2,6546,92044.0,7.0,77.0
4051,5689.644114,83640,70,20.0,13,0.0,4,1,3912,83640.0,20.0,13.0
4052,2719.260911,81799,68,23.0,97,0.0,1,2,882,81799.0,23.0,97.0
4053,2509.268453,74045,64,23.0,83,0.0,1,1,470,74045.0,23.0,83.0
4054,5535.963648,84863,138,28.0,40,0.0,1,2,3734,84863.0,28.0,40.0
4055,6047.02516,20396,76,15.0,60,1.0,4,2,4179,20396.0,15.0,60.0
4056,13369.44267,50800,112,1.0,45,0.0,2,2,6984,50800.0,1.0,45.0
4057,4601.913754,37308,115,2.0,51,0.0,1,1,2512,37308.0,2.0,51.0
4058,20461.1545,87502,102,20.0,28,0.0,2,2,7560,87502.0,20.0,28.0
4059,11255.46343,88858,93,2.0,60,0.0,2,2,6674,88858.0,2.0,60.0
4060,4758.19231,72805,62,13.0,34,4.0,3,1,2685,72805.0,13.0,34.0
4061,4815.532839,80355,62,26.0,33,1.0,3,1,2764,80355.0,26.0,33.0
4062,2725.356404,36650,69,2.0,70,1.0,1,1,896,36650.0,2.0,70.0
4063,13248.63735,25074,112,17.0,8,0.0,2,1,6960,25074.0,17.0,8.0
4064,8607.482071,0,118,30.0,52,0.0,7,2,5840,37657.38000875848,30.0,52.0
4065,2826.307641,65090,71,28.0,3,0.0,1,1,1077,65090.0,28.0,3.0
4066,10634.83711,0,61,35.0,71,0.0,2,2,6565,37657.38000875848,35.0,71.0
4067,2611.14858,13424,71,30.0,78,0.0,1,1,687,13424.0,30.0,78.0
4068,4966.736817,0,73,9.0,83,0.0,6,1,2984,37657.38000875848,9.0,83.0
4069,4961.405917,55702,61,13.0,55,0.0,6,1,2978,55702.0,13.0,55.0
4070,16301.9676,19614,85,21.0,32,0.0,2,2,7308,19614.0,21.0,32.0
4071,8283.843281,94851,104,6.0,33,0.0,3,2,5611,94851.0,6.0,33.0
4072,2670.63599,52572,68,16.0,73,0.0,1,1,792,52572.0,16.0,73.0
4073,5059.987477,70999,63,5.0,70,0.0,3,2,3108,70999.0,5.0,70.0
4074,7280.300642,32627,67,14.0,53,4.0,2,2,4834,32627.0,14.0,53.0
4075,5682.515346,36938,70,32.0,31,0.0,3,1,3906,36938.0,32.0,31.0
4076,2855.925747,50738,71,11.0,48,0.0,1,2,1128,50738.0,11.0,48.0
4077,5714.232848,79719,71,12.0,87,0.0,6,2,3929,79719.0,12.0,87.0
4078,5059.616223,41869,64,5.0,52,0.0,6,1,3107,41869.0,5.0,52.0
4079,2430.801647,0,67,1.0,19,0.0,1,2,287,37657.38000875848,1.0,19.0
4080,7380.976717,65706,91,19.0,86,0.0,8,2,4922,65706.0,19.0,86.0
4081,7607.983712,31456,199,5.0,61,0.0,1,2,5103,31456.0,5.0,61.0
4082,6285.476868,32390,80,20.0,36,0.0,8,2,4302,32390.0,20.0,36.0
4083,5533.229132,23241,70,11.0,14,0.0,9,2,3730,23241.0,11.0,14.0
4084,4198.02525,30598,106,13.0,21,0.0,1,2,2160,30598.0,13.0,21.0
4085,12495.73971,0,61,32.0,85,0.0,2,2,6844,37657.38000875848,32.0,85.0
4086,8823.852473,75741,109,31.0,59,0.0,7,2,5978,75741.0,31.0,59.0
4087,20467.71796,89025,64,32.0,10,0.0,2,1,7561,89025.0,32.0,10.0
4088,21923.12272,81197,109,2.0,42,0.0,2,1,7637,81197.0,2.0,42.0
4089,14244.73069,31189,122,18.0,10,0.0,2,2,7097,31189.0,18.0,10.0
4090,4502.867562,0,129,10.0,11,0.0,1,1,2402,37657.38000875848,10.0,11.0
4091,3873.647046,28142,105,18.0,50,0.0,1,1,1915,28142.0,18.0,50.0
4092,4297.018104,86860,107,13.0,29,0.0,1,2,2222,86860.0,13.0,29.0
4093,9199.539814,0,80,10.0,11,0.0,2,1,6159,37657.38000875848,10.0,11.0
4094,2130.35457,0,62,16.0,79,0.0,1,1,29,37657.38000875848,16.0,79.0
4095,7376.795372,0,105,31.0,85,0.0,5,2,4916,37657.38000875848,31.0,85.0
4096,4623.624811,97065,117,10.0,0,0.0,1,1,2525,97065.0,10.0,48.064593825268226
4097,4713.404623,0,69,7.0,90,0.0,8,1,2621,37657.38000875848,7.0,90.0
4098,4574.547243,0,63,3.0,5,0.0,6,2,2488,37657.38000875848,3.0,5.0
4099,2811.956395,62537,71,19.0,64,1.0,1,2,1055,62537.0,19.0,64.0
4100,13269.59942,15616,114,20.0,96,1.0,2,1,6965,15616.0,20.0,96.0
4101,4605.036646,22571,63,29.0,51,0.0,9,1,2514,22571.0,29.0,51.0
4102,7027.759594,0,102,11.0,90,0.0,5,1,4679,37657.38000875848,11.0,90.0
4103,8092.87696,50825,102,3.0,46,0.0,3,2,5461,50825.0,3.0,46.0
4104,3867.965986,79628,98,6.0,4,0.0,1,2,1910,79628.0,6.0,4.0
4105,8169.334846,0,116,10.0,99,0.0,3,1,5522,37657.38000875848,10.0,99.0
4106,18532.40504,0,70,1.0,30,0.0,2,1,7452,37657.38000875848,1.0,30.0
4107,23594.6802,76358,66,25.0,3,0.0,2,1,7707,76358.0,25.0,3.0
4108,10175.2441,0,99,15.0,84,0.0,2,1,6453,37657.38000875848,15.0,84.0
4109,5065.486772,26733,66,7.0,55,0.0,5,1,3114,26733.0,7.0,55.0
4110,2438.689804,80927,62,25.0,8,0.0,1,2,312,80927.0,25.0,8.0
4111,4975.171042,44723,124,26.0,3,0.0,1,1,2997,44723.0,26.0,3.0
4112,3864.776795,24204,99,25.0,41,1.0,1,2,1909,24204.0,25.0,41.0
4113,4217.857932,0,62,19.0,75,0.0,3,1,2171,37657.38000875848,19.0,75.0
4114,4416.345862,25480,117,26.0,49,3.0,1,1,2322,25480.0,26.0,49.0
4115,5169.49937,12430,73,22.0,13,0.0,4,2,3254,12430.0,22.0,13.0
4116,5194.654884,51883,66,8.0,99,0.0,9,1,3286,51883.0,8.0,99.0
4117,4726.869327,13037,124,28.0,49,0.0,1,1,2638,13037.0,28.0,49.0
4118,2300.691547,25905,63,21.0,12,0.0,1,1,127,25905.0,21.0,12.0
4119,3700.420255,12287,99,11.0,49,0.0,1,2,1795,12287.0,11.0,49.0
4120,5040.775434,22350,66,9.0,3,0.0,5,1,3086,22350.0,9.0,3.0
4121,7076.653181,0,68,8.0,9,0.0,2,2,4701,37657.38000875848,8.0,9.0
4122,34931.00171,35005,295,14.0,46,0.0,2,2,7939,35005.0,14.0,46.0
4123,2846.645431,66880,71,7.0,54,0.0,1,1,1115,66880.0,7.0,54.0
4124,3046.248976,0,98,4.0,43,2.0,1,1,1357,37657.38000875848,4.0,43.0
4125,4348.139173,0,62,20.0,9,0.0,7,2,2268,37657.38000875848,20.0,9.0
4126,10390.66647,28948,131,7.0,57,0.0,3,1,6499,28948.0,7.0,57.0
4127,6019.960469,0,92,3.0,28,0.0,4,1,4168,37657.38000875848,3.0,28.0
4128,8080.948098,85210,68,34.0,9,0.0,2,1,5451,85210.0,34.0,9.0
4129,3659.18314,0,106,34.0,39,0.0,1,2,1765,37657.38000875848,34.0,39.0
4130,2594.905944,25925,72,5.0,85,3.0,1,2,654,25925.0,5.0,85.0
4131,5757.442258,88997,72,9.0,71,0.0,3,1,3970,88997.0,9.0,71.0
4132,6278.764007,47669,80,16.0,84,0.0,3,2,4294,47669.0,16.0,84.0
4133,8476.80656,55217,107,9.0,9,2.0,9,2,5744,55217.0,9.0,9.0
4134,2424.424678,27093,61,10.0,19,0.0,1,1,276,27093.0,10.0,19.0
4135,2968.077571,91646,74,12.0,10,0.0,1,2,1304,91646.0,12.0,10.0
4136,7474.605769,44186,64,9.0,96,2.0,2,1,4998,44186.0,9.0,96.0
4137,12751.27591,33235,110,18.0,79,0.0,2,2,6876,33235.0,18.0,79.0
4138,2332.095228,0,67,4.0,99,0.0,1,2,156,37657.38000875848,4.0,99.0
4139,2677.279707,0,72,29.0,86,0.0,1,2,807,37657.38000875848,29.0,86.0
4140,4466.101762,0,64,25.0,33,0.0,5,1,2367,37657.38000875848,25.0,33.0
4141,7255.577594,39786,91,2.0,91,1.0,9,1,4816,39786.0,2.0,91.0
4142,2884.636779,63438,72,32.0,67,0.0,1,1,1181,63438.0,32.0,67.0
4143,4984.618655,86305,62,1.0,99,0.0,5,1,3010,86305.0,1.0,99.0
4144,9701.027271,45668,80,7.0,55,0.0,2,1,6338,45668.0,7.0,55.0
4145,3188.53073,81081,79,20.0,25,0.0,1,1,1447,81081.0,20.0,25.0
4146,6073.241952,22103,89,4.0,74,1.0,3,2,4191,22103.0,4.0,74.0
4147,7145.29959,92681,91,8.0,23,3.0,8,2,4742,92681.0,8.0,23.0
4148,5936.011773,0,84,31.0,25,0.0,3,1,4122,37657.38000875848,31.0,25.0
4149,9667.129686,72885,124,35.0,88,2.0,6,1,6329,72885.0,35.0,88.0
4150,6188.379423,40352,77,31.0,33,0.0,3,2,4248,40352.0,31.0,33.0
4151,8945.689398,83761,112,16.0,70,0.0,8,1,6044,83761.0,16.0,70.0
4152,5344.989624,22908,68,30.0,19,0.0,7,2,3496,22908.0,30.0,19.0
4153,5838.89915,81082,73,5.0,85,0.0,4,1,4043,81082.0,5.0,85.0
4154,2161.685527,0,67,33.0,75,2.0,1,2,43,37657.38000875848,33.0,75.0
4155,4319.145955,11811,110,20.0,20,0.0,1,2,2246,11811.0,20.0,20.0
4156,7840.165778,58414,210,7.0,24,2.0,1,1,5276,58414.0,7.0,24.0
4157,22658.53652,23665,67,19.0,50,0.0,2,1,7672,23665.0,19.0,50.0
4158,9939.255085,13207,137,16.0,82,2.0,3,1,6400,13207.0,16.0,82.0
4159,2787.539793,34927,70,5.0,2,0.0,1,1,1018,34927.0,5.0,2.0
4160,7981.444703,40639,67,21.0,77,0.0,2,1,5367,40639.0,21.0,77.0
4161,2744.083863,79192,70,11.0,74,0.0,1,2,931,79192.0,11.0,74.0
4162,2714.654446,88545,68,25.0,33,0.0,1,2,877,88545.0,25.0,33.0
4163,4877.61238,0,66,4.0,30,0.0,5,1,2847,37657.38000875848,4.0,30.0
4164,32725.2974,39894,134,23.0,87,0.0,2,1,7921,39894.0,23.0,87.0
4165,30591.61257,11276,91,22.0,10,1.0,2,1,7878,11276.0,22.0,10.0
4166,8625.836992,50446,74,28.0,50,4.0,2,1,5854,50446.0,28.0,50.0
4167,2478.833596,81721,63,11.0,5,0.0,1,1,402,81721.0,11.0,5.0
4168,17636.42483,37109,63,7.0,70,0.0,2,2,7403,37109.0,7.0,70.0
4169,4774.751709,0,64,34.0,47,0.0,7,2,2714,37657.38000875848,34.0,47.0
4170,3764.465074,92600,94,9.0,48,0.0,1,2,1843,92600.0,9.0,48.0
4171,5129.738992,86148,65,19.0,51,2.0,4,1,3205,86148.0,19.0,51.0
4172,2548.393565,22050,66,9.0,47,0.0,1,2,552,22050.0,9.0,47.0
4173,8009.028202,0,107,5.0,8,0.0,3,1,5393,37657.38000875848,5.0,8.0
4174,2592.437797,72421,65,8.0,23,0.0,1,1,645,72421.0,8.0,23.0
4175,8543.247323,99180,106,15.0,20,0.0,3,1,5796,99180.0,15.0,20.0
4176,2590.096027,22398,67,23.0,76,2.0,1,1,639,22398.0,23.0,76.0
4177,8828.933996,86721,110,20.0,99,1.0,3,2,5984,86721.0,20.0,99.0
4178,12168.74492,14973,115,2.0,75,0.0,2,2,6798,14973.0,2.0,75.0
4179,23144.1327,59821,193,12.0,6,0.0,2,2,7693,59821.0,12.0,6.0
4180,14710.43268,22872,131,14.0,18,2.0,2,2,7147,22872.0,14.0,18.0
4181,6395.351807,72667,80,2.0,58,0.0,9,1,4354,72667.0,2.0,58.0
4182,4462.997006,0,73,35.0,52,3.0,5,1,2363,37657.38000875848,35.0,52.0
4183,7457.237794,0,198,18.0,55,1.0,1,2,4989,37657.38000875848,18.0,55.0
4184,3045.05813,53441,76,11.0,78,0.0,1,1,1356,53441.0,11.0,78.0
4185,7233.540011,94550,90,0.0,93,0.0,7,1,4800,94550.0,15.097000218962119,93.0
