,CUSTOMER LIFETIME VALUE,INCOME,MONTHLY PREMIUM AUTO,MONTHS SINCE LAST CLAIM,MONTHS SINCE POLICY INCEPTION,NUMBER OF OPEN COMPLAINTS,NUMBER OF POLICIES,MONTH,CUSTOMER LIFETIME VALUE_TEMP
5018,3885.456401,0,105,3.0,92,0.0,1,2,1922
5019,16464.36587,27760,104,13.0,71,0.0,2,2,7321
5020,7329.889139,0,108,26.0,94,0.0,4,1,4884
5021,10272.6082,60145,132,8.0,28,0.0,3,1,6471
5022,7556.24034,35257,98,16.0,2,1.0,8,2,5065
5023,2491.317024,36631,62,30.0,77,0.0,1,1,433
5024,7974.390276,0,109,5.0,64,0.0,4,2,5363
5025,4573.998134,0,127,22.0,53,0.0,1,1,2486
5026,2872.669164,79681,73,4.0,93,1.0,1,1,1165
5027,6071.907243,12201,84,14.0,63,0.0,4,2,4190
5028,6334.466403,0,63,1.0,21,0.0,2,1,4331
5029,12550.88198,22234,160,0.0,92,0.0,3,2,6854
5030,9707.647552,30430,86,6.0,77,0.0,2,1,6341
5031,16504.96173,42148,104,4.0,29,0.0,2,2,7328
5032,5644.474853,33137,74,16.0,8,0.0,4,2,3868
5033,17966.28765,0,70,15.0,44,0.0,2,2,7425
5034,7019.177186,26806,63,32.0,19,0.0,2,1,4676
5035,15797.98978,35754,199,21.0,54,0.0,3,2,7269
5036,14050.17358,0,73,8.0,71,1.0,2,1,7070
5037,3387.77901,23156,88,9.0,6,2.0,1,1,1587
5038,3732.305945,75774,92,30.0,55,1.0,1,2,1820
5039,5229.741907,77357,67,24.0,38,0.0,8,2,3337
5040,4861.369008,36305,61,19.0,61,0.0,9,1,2818
5041,3890.964154,43578,98,5.0,46,0.0,1,1,1927
5042,2616.613903,72302,66,6.0,27,0.0,1,2,699
5043,29297.33082,0,115,22.0,65,0.0,2,2,7857
5044,9388.162927,75264,78,24.0,92,0.0,2,1,6226
5045,6382.583452,0,87,14.0,67,0.0,3,1,4347
5046,4436.806209,77609,111,26.0,75,0.0,1,2,2344
5047,5934.741492,87747,147,3.0,87,1.0,1,2,4119
5048,7796.000083,32169,199,0.0,74,0.0,1,2,5252
5049,8375.353929,17780,109,12.0,18,0.0,9,2,5667
5050,20216.30883,0,183,6.0,16,0.0,2,1,7547
5051,17349.03226,0,92,3.0,7,0.0,2,2,7385
5052,6361.845408,0,88,28.0,23,0.0,4,2,4338
5053,5838.89915,81082,73,5.0,85,0.0,4,1,4043
5054,6259.510365,37813,78,4.0,26,1.0,5,1,4278
5055,8382.630118,19683,117,17.0,41,1.0,9,2,5672
5056,3728.873486,83632,94,7.0,86,4.0,1,2,1816
5057,5148.653203,51071,65,17.0,94,0.0,3,1,3228
5058,2491.257604,25965,65,23.0,27,0.0,1,2,432
5059,2396.192355,39062,61,2.0,20,0.0,1,1,229
5060,6672.127831,56830,83,6.0,27,0.0,9,2,4479
5061,2913.493264,89672,72,7.0,92,0.0,1,2,1236
5062,3460.66504,14262,90,27.0,9,0.0,1,1,1636
5063,6838.767672,15871,89,20.0,19,0.0,4,2,4573
5064,2719.506996,14030,72,11.0,3,0.0,1,1,884
5065,4708.203284,47829,117,23.0,37,1.0,1,1,2616
5066,9338.08481,0,132,17.0,34,0.0,3,2,6208
5067,5638.046345,70492,70,29.0,82,0.0,7,2,3855
5068,6239.257541,0,91,25.0,63,0.0,3,2,4268
5069,9476.901955,0,254,23.0,55,0.0,1,1,6273
5070,2778.323903,66030,69,33.0,19,1.0,1,2,1003
5071,2774.799523,0,74,4.0,30,0.0,1,1,992
5072,8474.634723,58488,73,29.0,15,2.0,2,1,5741
5073,6950.100195,21687,88,10.0,68,0.0,8,2,4644
5074,9199.388961,37399,116,30.0,22,0.0,3,1,6158
5075,3460.12299,0,100,15.0,96,1.0,1,1,1635
5076,4855.773614,24149,61,15.0,10,0.0,3,2,2811
5077,22448.68617,0,78,7.0,63,0.0,2,1,7665
5078,5623.611187,31504,71,8.0,27,0.0,3,2,3836
5079,3269.013926,26140,84,23.0,37,1.0,1,2,1502
5080,4913.118904,48295,63,25.0,96,0.0,8,2,2913
5081,2050.623512,0,61,18.0,26,0.0,1,2,10
5082,4369.041685,26026,116,1.0,76,1.0,1,1,2285
5083,2562.604728,92038,65,4.0,44,2.0,1,2,586
5084,22951.892,62396,64,13.0,18,0.0,2,1,7686
5085,2585.937023,21603,68,11.0,46,2.0,1,2,630
5086,11389.94398,58187,95,18.0,39,0.0,2,2,6696
5087,4055.399126,0,121,2.0,18,0.0,1,2,2044
5088,2883.165412,37741,74,3.0,59,0.0,1,1,1180
5089,5746.05593,50798,72,21.0,59,0.0,7,2,3961
5090,2578.270957,34946,65,30.0,63,0.0,1,2,616
5091,2162.417356,0,66,18.0,95,2.0,1,1,44
5092,5346.916576,10511,139,33.0,64,0.0,1,2,3500
5093,4118.588554,69379,103,14.0,79,0.0,1,1,2095
5094,7980.304624,15630,115,8.0,60,1.0,3,2,5365
5095,2616.409509,22000,69,27.0,36,0.0,1,1,698
5096,4996.545123,99761,63,0.0,73,0.0,3,2,3024
5097,3939.00637,60021,99,12.0,28,0.0,1,1,1955
5098,7757.128146,0,111,32.0,13,0.0,3,1,5223
5099,6974.922464,26514,91,16.0,58,0.0,3,1,4657
5100,5762.472144,66156,72,11.0,66,0.0,6,1,3976
5101,4048.16129,92801,100,24.0,23,0.0,1,2,2037
5102,15262.95878,80757,128,9.0,14,0.0,2,1,7207
5103,4170.572119,42837,106,15.0,39,0.0,1,1,2138
5104,7434.270631,49057,63,16.0,52,0.0,2,2,4969
5105,2694.599099,26744,68,16.0,61,0.0,1,2,843
5106,3963.40327,38096,99,3.0,28,0.0,1,2,1969
5107,4660.006868,0,67,11.0,87,0.0,3,1,2573
5108,5230.092742,32630,66,26.0,40,0.0,3,1,3339
5109,5654.593045,0,83,0.0,12,0.0,7,1,3875
5110,5073.282126,57709,125,10.0,26,0.0,1,1,3128
5111,10058.74013,0,92,30.0,81,0.0,2,2,6425
5112,5015.009472,48567,130,12.0,15,0.0,1,2,3052
5113,8193.555045,54950,103,25.0,75,0.0,7,2,5543
5114,6269.136365,0,89,25.0,39,1.0,7,1,4282
5115,5217.513287,39854,66,6.0,4,0.0,7,2,3316
5116,2557.094323,0,73,30.0,8,0.0,1,2,579
5117,3038.829992,75180,77,15.0,30,3.0,1,2,1351
5118,8062.546117,42124,101,3.0,78,0.0,6,2,5441
5119,6358.251692,0,94,19.0,98,2.0,4,1,4336
5120,2810.464447,26790,71,4.0,41,0.0,1,2,1052
5121,7098.017093,37511,185,14.0,93,2.0,1,2,4720
5122,4558.592305,0,62,13.0,21,0.0,8,1,2470
5123,2659.70565,0,87,4.0,4,3.0,1,2,776
5124,5507.063242,0,71,3.0,38,0.0,3,2,3693
5125,2903.749709,0,77,15.0,89,0.0,1,1,1217
5126,9602.07966,0,94,12.0,3,0.0,2,2,6311
5127,7590.961288,52823,95,7.0,15,0.0,5,1,5088
5128,14590.24583,46244,62,8.0,3,0.0,2,1,7131
5129,8278.786492,0,110,20.0,66,0.0,7,1,5608
5130,14014.72129,54193,117,2.0,83,0.0,2,2,7061
5131,5380.091626,0,74,19.0,41,0.0,8,2,3540
5132,14195.36028,86355,118,27.0,86,0.0,2,2,7088
5133,11714.78278,21102,100,0.0,81,0.0,2,1,6740
5134,3239.124699,16061,88,26.0,23,0.0,1,2,1485
5135,3141.252909,43499,80,8.0,44,0.0,1,2,1420
5136,12097.91224,0,107,18.0,79,0.0,2,2,6789
5137,5156.072651,0,73,5.0,72,0.0,7,2,3236
5138,6186.497831,88375,77,23.0,11,0.0,3,1,4246
5139,7091.740512,0,68,13.0,52,0.0,2,2,4714
5140,2893.313855,30406,73,29.0,93,0.0,1,2,1196
5141,2530.332,50577,63,2.0,8,0.0,1,1,510
5142,2472.469209,63860,62,26.0,81,0.0,1,1,393
5143,2538.62632,18608,71,13.0,24,0.0,1,2,531
5144,4551.060479,0,62,25.0,98,0.0,3,2,2461
5145,7516.786075,0,106,7.0,39,0.0,6,2,5031
5146,2470.441268,18661,62,13.0,74,0.0,1,2,385
5147,2472.469209,63860,62,26.0,81,0.0,1,1,393
5148,4100.398533,47761,104,16.0,58,0.0,1,1,2077
5149,2691.217074,82108,67,17.0,63,0.0,1,1,833
5150,30718.8124,90607,109,1.0,48,0.0,2,1,7880
5151,11093.71591,78255,95,14.0,88,0.0,2,2,6652
5152,7371.58568,0,68,2.0,70,0.0,2,2,4911
5153,10097.19837,68997,63,3.0,26,0.0,2,1,6432
5154,41143.09011,63624,115,10.0,40,2.0,2,1,7994
5155,10507.50144,76549,132,3.0,5,0.0,3,2,6529
5156,9985.366015,36268,86,2.0,22,1.0,2,2,6407
5157,4836.747754,0,136,8.0,2,0.0,1,1,2793
5158,25464.82059,13663,97,1.0,66,0.0,2,2,7766
5159,4605.036646,22571,63,29.0,51,0.0,9,1,2514
5160,5267.848664,40818,66,6.0,3,0.0,6,1,3386
5161,3644.833554,82477,90,1.0,69,0.0,1,1,1752
5162,6837.536476,90750,170,30.0,47,0.0,1,2,4571
5163,8066.073765,17950,71,16.0,62,2.0,2,2,5443
5164,7692.456014,0,105,1.0,37,0.0,4,2,5172
5165,14536.78759,25805,66,25.0,0,2.0,2,1,7126
5166,8166.512251,0,82,34.0,5,0.0,2,2,5518
5167,4372.490855,23124,112,27.0,59,0.0,1,2,2292
5168,2551.314013,79452,65,33.0,75,0.0,1,1,561
5169,4637.034667,97017,115,33.0,60,1.0,1,1,2542
5170,2521.684392,41247,64,17.0,6,0.0,1,2,498
5171,5417.744055,54898,69,25.0,32,0.0,9,1,3595
5172,7564.611951,48381,63,2.0,71,0.0,2,1,5069
5173,2485.109896,76608,62,2.0,2,0.0,1,1,417
5174,8779.090552,54726,219,30.0,69,0.0,1,2,5961
5175,7083.642205,97024,177,0.0,68,0.0,1,1,4709
5176,8632.783576,96200,107,9.0,45,0.0,3,2,5859
5177,3954.344534,18375,103,8.0,50,0.0,1,2,1963
5178,2555.851671,22881,65,20.0,10,0.0,1,1,576
5179,29328.04185,32006,94,28.0,7,0.0,2,2,7858
5180,2442.216651,0,74,15.0,9,3.0,1,1,317
5181,6898.455315,70950,171,6.0,12,0.0,1,2,4614
5182,6383.482152,67881,79,6.0,70,0.0,4,1,4348
5183,12350.05824,54710,103,13.0,46,0.0,2,1,6830
5184,7166.343469,59253,89,17.0,70,0.0,3,1,4758
5185,9061.057741,73876,112,19.0,71,0.0,8,2,6096
5186,9259.729948,17109,62,7.0,45,0.0,2,2,6181
5187,25002.01883,21927,71,32.0,40,0.0,2,1,7755
5188,7069.740965,63867,89,21.0,4,1.0,3,2,4698
5189,2320.750557,19581,61,32.0,27,0.0,1,2,148
5190,10484.91535,61108,89,22.0,93,0.0,2,2,6522
5191,5391.775844,63633,68,16.0,21,1.0,8,2,3562
5192,6852.001946,0,69,7.0,45,1.0,2,1,4579
5193,4270.034394,0,122,27.0,2,0.0,1,1,2204
5194,15610.90065,0,119,3.0,52,5.0,2,1,7247
5195,4931.221348,0,68,6.0,93,0.0,8,1,2940
5196,5110.755667,22565,132,0.0,20,0.0,1,2,3177
5197,2753.780996,0,73,29.0,82,0.0,1,2,956
5198,2961.31408,22608,77,5.0,10,0.0,1,2,1298
5199,10861.71019,64744,139,5.0,34,0.0,5,2,6604
5200,3653.12609,0,107,32.0,43,0.0,1,1,1762
5201,3579.773094,84598,89,8.0,7,2.0,1,1,1717
5202,7776.835189,63568,65,19.0,5,0.0,2,1,5236
5203,17367.27409,66245,145,22.0,58,0.0,2,1,7386
5204,4706.676993,0,72,0.0,86,0.0,7,2,2615
5205,2396.219292,0,66,6.0,71,2.0,1,1,230
5206,5285.079293,85753,66,23.0,14,1.0,8,2,3413
5207,5555.830205,74015,72,12.0,61,0.0,6,2,3755
5208,7485.356469,26380,96,29.0,70,0.0,4,1,5009
5209,7649.28199,52705,64,14.0,8,1.0,2,1,5143
5210,11926.75329,50234,101,12.0,1,0.0,2,2,6771
5211,2938.728161,0,80,2.0,49,1.0,1,1,1272
5212,2487.256248,28738,62,2.0,95,0.0,1,2,421
5213,5227.101938,93087,131,14.0,25,3.0,1,2,3330
5214,6903.946532,15921,92,9.0,12,1.0,4,2,4617
5215,4929.8075,0,70,25.0,21,0.0,6,1,2938
5216,9713.156737,0,136,7.0,34,0.0,3,2,6345
5217,8501.279969,98003,107,4.0,46,0.0,7,2,5766
5218,4523.752381,74935,112,15.0,62,0.0,1,2,2427
5219,14616.36817,25358,126,1.0,13,0.0,2,1,7133
5220,4446.738622,0,61,32.0,42,0.0,3,2,2350
5221,6464.417095,0,89,33.0,98,0.0,3,1,4381
5222,7805.31287,21073,106,25.0,54,1.0,3,1,5257
5223,2168.523464,0,63,1.0,56,0.0,1,1,47
5224,12519.79639,34179,107,15.0,26,0.0,2,2,6849
5225,4416.206243,61953,113,5.0,63,0.0,1,1,2321
5226,7343.353716,0,68,16.0,57,0.0,2,1,4894
5227,10481.94383,39102,88,11.0,98,0.0,2,1,6521
5228,4570.673702,27538,63,10.0,6,4.0,3,1,2482
5229,6966.319103,27972,90,13.0,7,0.0,8,2,4653
5230,5310.905647,73102,66,35.0,46,0.0,4,1,3449
5231,9268.672154,57052,115,7.0,56,1.0,4,2,6186
5232,2542.845763,37072,64,1.0,1,0.0,1,2,541
5233,4050.280057,82758,101,16.0,37,0.0,1,1,2041
5234,4617.391775,16764,61,13.0,79,0.0,7,1,2520
5235,5904.847853,89953,74,3.0,42,0.0,3,1,4092
5236,5808.932598,43282,72,3.0,3,0.0,3,1,4019
5237,7275.921106,27984,62,7.0,51,1.0,2,2,4832
5238,6265.343299,0,84,18.0,25,1.0,4,1,4281
5239,26730.06042,21275,240,3.0,58,0.0,2,2,7803
5240,7123.082388,21835,92,2.0,83,0.0,3,1,4731
5241,4121.252137,0,67,7.0,8,3.0,3,1,2096
5242,2746.90319,0,84,25.0,44,0.0,1,1,939
5243,8595.665294,34621,108,21.0,32,1.0,8,1,5833
5244,7426.462927,19634,98,29.0,89,0.0,6,1,4958
5245,8658.863813,62464,109,23.0,45,0.0,4,2,5878
5246,2794.907476,39783,72,28.0,43,0.0,1,1,1026
5247,4835.569505,0,71,11.0,71,0.0,6,1,2788
5248,4386.277558,10621,67,28.0,22,0.0,5,2,2306
5249,2395.57,21986,63,1.0,9,0.0,1,1,227
5250,8365.963454,27042,110,17.0,3,0.0,7,2,5662
5251,31234.89323,70164,88,34.0,3,0.0,2,1,7891
5252,5088.687654,0,71,31.0,52,0.0,4,1,3145
5253,7550.41865,0,100,20.0,48,0.0,6,1,5060
5254,2715.68743,20848,71,9.0,76,0.0,1,2,878
5255,7408.167551,62810,187,14.0,22,1.0,1,1,4937
5256,5243.828046,36615,65,14.0,7,0.0,5,1,3353
5257,4100.465956,51193,104,31.0,21,2.0,1,1,2078
5258,10963.95723,55687,276,33.0,91,0.0,1,2,6625
5259,3157.551595,46655,82,27.0,20,0.0,1,2,1432
5260,7281.715134,47482,93,19.0,45,0.0,3,2,4837
5261,3135.405606,55855,79,10.0,71,0.0,1,1,1414
5262,2357.801509,0,65,5.0,59,1.0,1,2,183
5263,4209.279338,26435,111,32.0,50,1.0,1,1,2165
5264,2472.469209,63860,62,26.0,81,0.0,1,1,393
5265,4686.469674,58089,118,31.0,83,0.0,1,2,2593
5266,4448.642277,23006,113,17.0,60,0.0,1,2,2353
5267,7651.099258,53330,65,8.0,57,0.0,2,1,5144
5268,2581.022016,35795,65,25.0,53,0.0,1,1,619
5269,7465.980556,0,109,4.0,33,0.0,8,2,4994
5270,2570.235172,49304,65,28.0,48,0.0,1,2,601
5271,14635.45158,0,139,5.0,56,0.0,2,2,7136
5272,2429.374554,74241,61,21.0,57,0.0,1,1,283
5273,9688.129179,24584,66,11.0,74,0.0,2,2,6334
5274,3861.486269,93272,95,3.0,54,0.0,1,1,1907
5275,7035.534088,0,101,16.0,88,0.0,8,1,4684
5276,5139.561422,73180,64,27.0,43,0.0,3,2,3215
5277,2925.726685,30752,73,2.0,37,0.0,1,1,1250
5278,7507.455372,60920,64,10.0,61,0.0,2,2,5029
5279,3056.217296,34317,78,6.0,32,2.0,1,2,1362
5280,5384.731816,0,78,14.0,68,0.0,5,1,3551
5281,8828.834957,86721,111,33.0,10,0.0,3,1,5983
5282,5517.199137,60596,71,20.0,78,4.0,3,1,3708
5283,5945.616886,65602,73,11.0,14,0.0,3,1,4126
5284,8564.768226,95697,107,29.0,29,0.0,9,2,5811
5285,58207.12842,29295,219,25.0,50,0.0,2,1,8030
5286,14862.76011,0,82,5.0,16,0.0,2,1,7162
5287,2630.213326,80129,66,6.0,70,0.0,1,1,728
5288,2361.742243,0,66,17.0,92,1.0,1,1,186
5289,8717.049833,83846,74,22.0,94,3.0,2,2,5926
5290,7446.812516,98235,93,21.0,68,0.0,8,1,4980
5291,2493.591571,37043,68,25.0,89,3.0,1,2,434
5292,13270.9446,28727,113,7.0,42,0.0,2,1,6966
5293,2243.473907,0,62,26.0,18,0.0,1,2,92
5294,5897.555427,29227,74,0.0,83,0.0,7,1,4086
5295,7180.283897,0,104,30.0,96,0.0,3,2,4764
5296,5210.348372,89781,66,7.0,89,0.0,5,1,3310
5297,7942.448548,12181,108,10.0,19,0.0,4,2,5347
5298,3903.474784,60068,98,17.0,75,0.0,1,1,1937
5299,2945.370362,36167,76,9.0,79,3.0,1,2,1280
5300,5325.724541,0,73,17.0,44,0.0,7,2,3470
5301,9352.478998,75436,78,10.0,20,0.0,2,1,6213
5302,51337.90677,72794,164,3.0,47,1.0,2,2,8023
5303,6729.867925,0,103,13.0,20,0.0,9,1,4512
5304,4682.249396,37929,61,21.0,35,0.0,5,2,2590
5305,7635.883324,30262,98,0.0,96,1.0,9,1,5132
5306,4035.009284,55407,101,30.0,68,1.0,1,1,2027
5307,14476.12489,27572,124,11.0,57,0.0,2,2,7120
5308,21504.3388,60228,112,23.0,28,1.0,2,1,7614
5309,5283.362834,80928,132,26.0,27,0.0,1,1,3409
5310,2248.449633,24910,63,7.0,63,1.0,1,1,93
5311,4076.634665,29549,104,17.0,51,0.0,1,1,2059
5312,17497.52201,0,73,9.0,94,0.0,2,2,7394
5313,32864.4046,90783,104,0.0,38,2.0,2,2,7924
5314,12045.67286,55805,99,16.0,30,0.0,2,2,6784
5315,5482.549359,79325,68,4.0,31,0.0,4,2,3667
5316,9388.981905,33599,80,23.0,31,0.0,2,1,6227
5317,5995.411008,28804,78,6.0,84,0.0,3,1,4154
5318,4650.063763,28215,65,15.0,26,0.0,3,1,2557
5319,14024.35839,81872,115,10.0,55,0.0,2,2,7064
5320,21295.51371,0,96,15.0,73,0.0,2,1,7606
5321,5505.687336,95766,68,17.0,62,0.0,5,2,3692
5322,2993.024583,0,80,28.0,97,0.0,1,2,1323
5323,2511.944048,17658,65,10.0,44,0.0,1,1,476
5324,3842.794699,97832,95,5.0,98,0.0,1,1,1896
5325,8012.124825,0,79,22.0,82,0.0,2,2,5396
5326,8216.391903,0,117,3.0,33,0.0,9,1,5563
5327,2430.959055,0,70,29.0,30,0.0,1,2,289
5328,3352.943699,55359,83,28.0,73,0.0,1,1,1561
5329,10208.92761,35482,129,21.0,59,0.0,3,2,6458
5330,8099.40027,60932,101,7.0,35,0.0,3,1,5467
5331,2719.506996,14030,72,11.0,3,0.0,1,1,884
5332,5382.752045,77552,68,33.0,76,1.0,7,2,3544
5333,2567.346739,61900,64,11.0,64,0.0,1,2,596
5334,8016.747629,82828,67,14.0,36,1.0,2,1,5402
5335,6521.368813,72608,82,26.0,19,3.0,8,1,4412
5336,2467.620791,19352,65,16.0,0,0.0,1,1,378
5337,5860.48309,36889,74,24.0,82,1.0,3,2,4056
5338,6925.182046,88893,86,5.0,63,0.0,9,2,4627
5339,14472.583,22012,185,5.0,69,0.0,5,2,7119
5340,4037.501846,90760,103,5.0,7,2.0,1,2,2030
5341,7531.033623,0,71,10.0,44,0.0,2,1,5046
5342,4878.950256,43358,61,2.0,83,0.0,6,1,2850
5343,11314.24394,62935,141,29.0,27,0.0,7,1,6686
5344,2320.516874,0,63,18.0,76,0.0,1,2,147
5345,4626.801093,79487,114,20.0,87,0.0,1,1,2529
5346,8110.333139,11489,105,4.0,50,0.0,6,1,5482
5347,7053.302737,52982,89,8.0,54,0.0,3,2,4692
5348,2574.020376,34990,65,23.0,73,0.0,1,1,608
5349,4334.064096,23904,123,1.0,67,3.0,1,2,2256
5350,3196.578455,62815,80,14.0,84,0.0,1,1,1452
5351,15118.89548,58883,62,1.0,47,0.0,2,2,7190
5352,5444.793941,91393,67,19.0,54,0.0,6,1,3627
5353,2594.7935,30064,65,20.0,23,0.0,1,1,652
5354,9621.72619,54872,121,9.0,50,0.0,3,2,6314
5355,2132.771675,0,61,0.0,62,0.0,1,1,30
5356,3839.606117,0,112,3.0,51,2.0,1,2,1893
5357,3313.014405,40348,83,6.0,56,0.0,1,1,1533
5358,18321.24471,76726,65,27.0,26,0.0,2,2,7440
5359,6627.174629,90751,82,2.0,22,1.0,8,2,4456
5360,4957.1612,0,67,3.0,69,0.0,7,2,2973
5361,4916.577034,21907,62,6.0,47,0.0,3,2,2921
5362,3766.366587,22439,98,30.0,63,0.0,1,1,1844
5363,2702.692335,22415,69,0.0,79,0.0,1,1,858
5364,10168.27175,35504,128,4.0,86,0.0,3,2,6449
5365,5181.620895,97131,64,5.0,80,0.0,6,2,3273
5366,5678.050167,0,76,8.0,44,0.0,3,1,3902
5367,10552.16999,47761,131,2.0,54,0.0,6,1,6542
5368,5337.352409,0,86,19.0,93,3.0,5,2,3488
5369,9369.639891,99185,115,8.0,19,0.0,3,1,6218
5370,4854.745666,29834,64,19.0,44,0.0,3,2,2810
5371,3890.87081,91182,96,8.0,90,0.0,1,2,1926
5372,9024.199159,71499,112,25.0,61,0.0,5,2,6073
5373,5325.394799,62470,66,34.0,84,0.0,4,1,3469
5374,14642.14003,57561,62,18.0,57,1.0,2,2,7138
5375,2446.911045,29152,67,24.0,72,0.0,1,2,328
5376,3815.321577,23540,103,30.0,23,2.0,1,2,1872
5377,15739.92367,48096,131,10.0,3,0.0,2,2,7260
5378,2410.355726,0,67,5.0,53,0.0,1,1,253
5379,29006.67071,40252,104,12.0,60,0.0,2,2,7850
5380,7285.030983,44788,61,6.0,48,0.0,2,2,4844
5381,4318.088108,0,68,7.0,53,3.0,3,1,2244
5382,9671.98323,17103,87,24.0,29,0.0,2,2,6331
5383,2912.892035,81097,74,7.0,67,0.0,1,2,1232
5384,6243.089247,73945,78,21.0,76,0.0,8,1,4272
5385,10208.92761,35482,129,21.0,59,0.0,3,2,6458
5386,20498.83124,56070,74,5.0,73,0.0,2,1,7566
5387,4705.589393,0,78,21.0,23,3.0,3,2,2614
5388,6947.838781,0,99,12.0,77,0.0,4,2,4641
5389,27386.15024,0,105,0.0,47,0.0,2,2,7816
5390,8002.308333,0,107,3.0,65,0.0,3,1,5386
5391,9246.223462,40032,118,1.0,50,2.0,7,2,6176
5392,5146.898635,93752,64,34.0,24,0.0,3,1,3226
5393,4260.709139,0,62,1.0,73,0.0,3,2,2200
5394,30859.36361,69872,111,35.0,10,2.0,2,2,7884
5395,4518.782768,19186,62,10.0,34,0.0,5,1,2423
5396,2962.722482,16495,85,25.0,75,3.0,1,1,1299
5397,9801.287358,0,91,33.0,38,0.0,2,1,6368
5398,21312.37811,70734,175,4.0,35,0.0,2,2,7607
5399,11077.68591,78011,138,14.0,42,0.0,3,2,6649
5400,2346.675378,22932,62,2.0,97,0.0,1,1,168
5401,5786.49398,44784,73,32.0,35,0.0,4,1,3994
5402,2530.639412,25143,66,34.0,38,0.0,1,2,511
5403,2450.190996,0,73,4.0,44,3.0,1,2,338
5404,27929.96441,88105,86,5.0,26,0.0,2,2,7831
5405,5173.485319,0,69,30.0,69,0.0,9,1,3262
5406,8208.929715,40646,103,22.0,6,0.0,8,1,5557
5407,9320.240511,18643,119,34.0,41,0.0,5,2,6198
5408,10307.65258,78358,128,6.0,75,0.0,3,1,6478
5409,8277.637562,79780,68,11.0,58,0.0,2,2,5605
5410,6369.262355,34498,83,30.0,72,0.0,7,1,4342
5411,9368.27103,44980,81,2.0,27,0.0,2,2,6217
5412,2810.671023,73858,72,8.0,59,3.0,1,2,1053
5413,3873.647046,28142,105,18.0,50,0.0,1,1,1915
5414,5272.703428,60260,66,14.0,84,0.0,3,2,3394
5415,2682.423898,24823,69,23.0,66,0.0,1,2,814
5416,2219.995914,0,62,0.0,83,0.0,1,2,69
5417,2345.129694,26304,63,22.0,93,0.0,1,2,166
5418,6674.44805,0,98,7.0,24,0.0,9,1,4482
5419,2810.957053,20371,71,19.0,14,1.0,1,2,1054
5420,2127.92357,0,61,11.0,6,1.0,1,1,26
5421,4035.68383,21359,101,25.0,5,0.0,1,1,2028
5422,4815.851943,59438,124,33.0,55,0.0,1,2,2765
5423,4940.508153,65985,71,3.0,47,5.0,4,2,2952
5424,4362.931238,58842,110,6.0,74,0.0,1,1,2279
5425,9048.983447,0,119,9.0,8,0.0,3,1,6089
5426,2675.569927,67837,69,19.0,17,4.0,1,2,803
5427,8388.717011,87123,69,13.0,87,0.0,2,1,5675
5428,9244.351881,12081,82,18.0,18,0.0,2,1,6175
5429,6904.081112,0,98,26.0,31,0.0,4,1,4618
5430,13727.79972,0,126,12.0,4,0.0,2,1,7022
5431,8229.240991,0,109,5.0,63,0.0,3,1,5569
5432,3530.007745,0,108,7.0,55,0.0,1,2,1679
5433,6459.640942,24290,82,15.0,84,0.0,8,1,4379
5434,5232.454958,41596,66,12.0,12,0.0,5,2,3341
5435,2549.998419,31213,65,0.0,29,0.0,1,2,558
5436,3609.798318,58297,97,19.0,94,5.0,1,2,1736
5437,5955.544552,0,83,35.0,87,0.0,8,2,4132
5438,9806.215757,0,87,15.0,26,0.0,2,1,6371
5439,13569.24071,20978,70,35.0,20,0.0,2,1,7011
5440,5773.90039,52278,73,31.0,91,0.0,3,2,3987
5441,12280.76661,88340,102,16.0,1,0.0,2,1,6815
5442,6701.571657,56398,85,4.0,18,0.0,7,2,4500
5443,6762.082924,40372,85,15.0,17,0.0,4,2,4534
5444,9657.579498,0,131,34.0,61,0.0,9,1,6326
5445,20492.7355,27317,102,30.0,12,0.0,2,1,7564
5446,6045.625114,82399,77,18.0,15,3.0,9,2,4178
5447,14703.13246,0,71,16.0,30,1.0,2,2,7145
5448,3758.950734,58300,94,25.0,55,0.0,1,1,1840
5449,6943.741598,0,76,4.0,43,5.0,2,2,4637
5450,4254.620669,11904,61,34.0,11,2.0,3,2,2197
5451,18708.75831,0,77,10.0,36,1.0,2,2,7467
5452,8715.945469,0,84,33.0,20,0.0,2,2,5924
5453,35013.54166,0,133,1.0,85,0.0,2,2,7940
5454,8869.631143,0,119,12.0,57,0.0,4,1,6006
5455,27890.0576,46546,99,9.0,64,0.0,2,2,7830
5456,4836.21886,16450,128,6.0,81,0.0,1,1,2791
5457,4433.694028,0,65,7.0,22,0.0,6,1,2339
5458,10114.98621,74001,84,16.0,0,0.0,2,1,6439
5459,10517.15638,46707,133,7.0,9,0.0,8,1,6532
5460,10255.80275,0,102,17.0,77,0.0,2,1,6470
5461,11618.55713,27750,297,28.0,25,1.0,1,1,6723
5462,2580.849899,46900,66,13.0,59,0.0,1,2,618
5463,31316.61358,42522,132,3.0,85,0.0,2,1,7893
5464,23187.14574,58466,66,7.0,79,1.0,2,2,7694
5465,9416.474669,0,86,9.0,83,1.0,2,2,6244
5466,2517.533581,0,69,2.0,71,0.0,1,2,486
5467,25464.82059,13663,97,1.0,66,0.0,2,2,7766
5468,3895.961837,35970,98,29.0,81,0.0,1,2,1933
5469,3560.628183,76769,88,6.0,91,0.0,1,1,1702
5470,2248.449633,24910,63,7.0,63,1.0,1,1,93
