,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,total claim amount,month
4338,4644.90392,0,63,0.0,42,0.0,3,94.958688,1
4339,2887.779742,62018,71,21.0,0,0.0,1,293.865315,2
4340,6013.73829,25646,83,14.0,92,1.0,3,377.917394,1
4341,12298.6863,17101,113,1.0,88,0.0,2,542.4,2
4342,8370.56545,33409,105,4.0,17,0.0,7,553.553427,1
4343,3673.990748,41185,99,20.0,6,4.0,1,363.613596,1
4344,9031.214859,0,122,15.0,47,0.0,9,650.52179,2
4345,7498.290823,31134,96,24.0,16,0.0,6,666.5271,1
4346,3776.320768,20101,96,28.0,44,0.0,1,291.536748,2
4347,3184.355246,50989,80,3.0,11,0.0,1,255.999709,2
4348,7441.004843,91915,186,0.0,91,0.0,1,93.56694,2
4349,17086.75371,26334,63,3.0,73,2.0,2,453.6,2
4350,5989.773931,66839,154,33.0,24,0.0,1,739.2,1
4351,2860.440918,45587,81,8.0,49,5.0,1,380.595522,1
4352,5431.213625,57125,68,13.0,99,0.0,3,326.4,2
4353,8056.898119,64304,68,35.0,70,0.0,2,65.471028,2
4354,4470.181084,0,129,2.0,72,0.0,1,928.8,1
4355,7275.894536,0,106,24.0,77,0.0,6,1247.79856,1
4356,4209.682602,57933,105,10.0,64,0.0,1,533.255723,2
4357,6503.219978,46298,88,11.0,82,3.0,4,128.292466,2
4358,3755.260251,34624,95,28.0,66,0.0,1,270.370335,2
4359,2424.690776,49008,61,11.0,74,1.0,1,292.8,1
4360,3086.722253,92147,77,25.0,27,2.0,1,278.4815,1
4361,35186.25611,86134,98,17.0,78,0.0,2,3.246203,2
4362,3669.83263,0,95,22.0,17,0.0,1,429.657692,2
4363,30745.96199,0,110,27.0,89,0.0,2,1004.755092,1
4364,9085.204991,0,82,14.0,27,2.0,2,146.757086,1
4365,2847.965582,96357,71,4.0,69,1.0,1,238.245103,1
4366,2619.337376,78618,66,7.0,56,0.0,1,225.578841,2
4367,3657.585449,62650,92,0.0,42,0.0,1,148.820742,2
4368,8711.302422,92606,109,26.0,75,0.0,3,287.437831,2
4369,4312.769798,43386,111,17.0,35,0.0,1,413.002348,1
4370,6089.77238,70892,76,21.0,32,0.0,5,206.709951,1
4371,12105.29422,33345,102,34.0,37,0.0,2,694.078608,2
4372,6474.826466,0,91,21.0,23,0.0,3,436.8,1
4373,30966.31981,0,109,18.0,2,0.0,2,691.401424,1
4374,6064.343994,0,86,34.0,80,0.0,5,545.240341,1
4375,5246.278375,28909,66,15.0,66,0.0,8,456.702735,1
4376,5431.219117,58161,68,19.0,19,0.0,5,140.747286,2
4377,26999.68099,0,104,33.0,19,0.0,2,622.88852,1
4378,5846.520588,50320,73,24.0,6,0.0,5,297.738909,1
4379,8382.478392,25998,71,16.0,38,0.0,2,791.878042,1
4380,6739.316292,0,96,16.0,43,0.0,7,1012.030163,1
4381,4027.703503,27782,103,20.0,54,0.0,1,517.100887,2
4382,2664.242814,82887,66,22.0,4,1.0,1,420.374805,1
4383,3044.003202,24475,84,11.0,55,3.0,1,604.8,2
4384,2434.004911,23033,62,5.0,9,0.0,1,500.908028,2
4385,5318.89664,25134,67,3.0,0,0.0,6,321.6,1
4386,7927.182997,32555,68,32.0,72,0.0,2,86.912677,1
4387,7531.697272,82157,188,5.0,33,0.0,1,1353.6,1
4388,2558.762931,0,72,4.0,14,0.0,1,518.4,1
4389,5477.206072,21289,71,15.0,98,0.0,3,340.8,2
4390,10419.16743,80192,129,8.0,69,0.0,9,200.662297,1
4391,2279.747148,0,64,9.0,95,0.0,1,460.8,2
4392,8292.626726,79632,106,7.0,72,1.0,3,344.048739,1
4393,3387.203337,73268,84,18.0,18,0.0,1,93.623377,1
4394,2659.70565,0,87,4.0,4,3.0,1,420.041981,2
4395,12324.2654,0,113,5.0,90,0.0,2,813.6,1
4396,8312.681598,21442,118,32.0,84,0.0,3,566.4,1
4397,11828.61437,0,111,4.0,8,0.0,2,1018.808223,2
4398,31642.10463,89057,98,17.0,90,0.0,2,187.363583,1
4399,7713.819259,0,68,2.0,33,0.0,2,326.4,1
4400,5897.986595,77835,74,2.0,30,1.0,4,43.618784,2
4401,2522.256441,0,69,18.0,64,1.0,1,470.275242,1
4402,20496.69426,0,64,10.0,72,0.0,2,307.2,1
4403,2417.777032,20200,65,3.0,51,3.0,1,312.0,2
4404,5886.615741,0,81,21.0,37,0.0,4,583.2,1
4405,8460.80939,0,115,13.0,43,0.0,4,552.0,1
4406,14827.91055,0,68,31.0,69,2.0,2,326.4,2
4407,5179.55248,0,165,29.0,6,2.0,1,1188.0,2
4408,4927.068115,0,73,30.0,29,0.0,3,751.927019,2
4409,3432.961074,0,95,16.0,28,0.0,1,456.0,1
4410,3958.002823,0,101,29.0,12,0.0,1,484.8,2
4411,2761.691693,0,77,35.0,38,0.0,1,554.4,2
4412,5201.707743,0,70,2.0,49,0.0,9,336.0,1
4413,4794.481412,20862,68,1.0,69,0.0,9,326.4,1
4414,3894.623983,59578,98,1.0,50,1.0,1,403.67601,1
4415,2644.684556,54000,66,15.0,45,0.0,1,373.881547,1
4416,8819.018934,99845,110,23.0,25,1.0,8,528.0,1
4417,7952.836873,0,118,0.0,67,0.0,8,849.6,2
4418,3167.888725,61638,82,3.0,55,2.0,1,544.340079,2
4419,3483.630439,42983,86,28.0,18,0.0,1,412.8,1
4420,7671.847478,62582,95,11.0,46,0.0,3,456.0,2
4421,8093.410258,0,114,9.0,72,1.0,5,722.024742,2
4422,2795.546288,69809,70,0.0,60,0.0,1,111.823103,1
4423,3557.196138,39075,89,22.0,50,0.0,1,142.415244,1
4424,7869.432384,40036,65,2.0,85,0.0,2,48.828732,2
4425,4034.926461,0,112,8.0,28,0.0,1,806.4,2
4426,6889.6161,30814,87,8.0,96,0.0,3,417.6,2
4427,9009.219409,32260,113,8.0,99,0.0,4,601.124657,2
4428,3839.746159,0,106,29.0,38,0.0,1,763.2,2
4429,4767.687852,0,72,2.0,12,0.0,9,345.6,1
4430,7840.165778,58414,210,7.0,24,2.0,1,1008.0,1
4431,15162.06565,71366,94,23.0,56,0.0,2,265.216633,1
4432,5182.941518,83527,64,19.0,27,1.0,3,39.127298,2
4433,2772.441318,79663,69,14.0,39,0.0,1,263.957201,1
4434,4759.624343,26747,61,11.0,44,0.0,3,404.074203,2
4435,13727.79972,0,126,12.0,4,0.0,2,604.8,1
4436,2862.729074,64640,73,5.0,94,2.0,1,327.912134,2
4437,15865.166,43946,133,13.0,83,0.0,2,415.98615,1
4438,14134.3474,90844,118,10.0,98,0.0,2,232.674417,2
4439,6832.133872,50472,87,6.0,67,0.0,3,281.163705,1
4440,3876.772694,0,108,2.0,18,0.0,1,1099.233361,2
4441,9264.32766,69063,115,12.0,65,0.0,3,552.0,2
4442,7345.897176,79980,91,22.0,75,0.0,3,629.82071,1
4443,5024.029643,91603,64,18.0,37,5.0,8,307.2,1
4444,13081.3077,89948,110,17.0,53,1.0,2,125.017501,2
4445,14024.35839,81872,115,10.0,55,0.0,2,256.43803,2
4446,5519.078475,50406,70,20.0,23,0.0,9,132.208612,1
4447,15114.40241,28513,100,4.0,22,1.0,2,480.0,1
4448,6160.999344,96988,77,1.0,60,0.0,3,369.6,1
4449,4964.666365,98451,62,19.0,57,0.0,3,316.546868,1
4450,8492.6988,27804,109,19.0,54,0.0,7,784.8,2
4451,4422.615495,35979,116,34.0,28,2.0,1,556.8,1
4452,4407.97312,66152,111,14.0,18,0.0,1,532.8,2
4453,5335.375586,91603,69,4.0,92,2.0,3,472.67262,2
4454,8629.329351,59107,107,29.0,57,0.0,7,480.521227,1
4455,5493.02213,24976,72,2.0,60,1.0,3,566.199335,1
4456,5021.150845,61987,125,24.0,4,0.0,1,723.301363,2
4457,7494.087341,0,68,6.0,25,0.0,2,326.4,2
4458,11360.46496,0,104,29.0,7,0.0,2,773.346065,1
4459,2807.049427,80915,70,17.0,66,0.0,1,187.854818,1
4460,3630.269217,0,101,34.0,53,0.0,1,727.2,2
4461,2857.11061,91811,70,1.0,85,0.0,1,333.7925,1
4462,4514.247473,50146,116,6.0,44,1.0,1,759.291202,1
4463,6748.231188,68423,85,14.0,81,0.0,7,324.413656,1
4464,2708.019336,53807,68,25.0,69,0.0,1,63.760358,1
4465,2775.671887,38222,71,6.0,8,0.0,1,166.78838,2
4466,3688.110888,0,63,0.0,54,3.0,7,669.682001,2
4467,14439.80313,58452,186,7.0,13,0.0,5,892.8,1
4468,10208.92761,35482,129,21.0,59,0.0,3,619.2,2
4469,4656.488488,0,128,6.0,37,1.0,1,1548.310532,1
4470,6481.382268,0,92,1.0,17,0.0,6,441.6,2
4471,5741.72743,86641,71,17.0,79,0.0,6,161.752532,1
4472,10524.71154,40332,132,10.0,59,2.0,5,463.604317,1
4473,2776.317884,0,79,28.0,94,0.0,1,509.028102,2
4474,7850.590399,0,69,5.0,78,0.0,2,331.2,2
4475,4918.916267,29256,63,33.0,41,0.0,5,302.4,2
4476,13107.92594,49088,114,17.0,87,1.0,2,547.2,2
4477,29973.41592,48471,83,5.0,20,1.0,2,208.904212,2
4478,7724.052993,46988,195,8.0,69,0.0,1,294.762659,1
4479,2222.865016,0,62,5.0,54,0.0,1,446.4,2
4480,2618.326183,28663,66,23.0,34,0.0,1,430.604489,1
4481,2990.330995,73137,74,14.0,45,1.0,1,227.797105,2
4482,7613.193095,36247,96,35.0,29,0.0,7,329.522858,2
4483,4354.398727,0,121,30.0,85,0.0,1,871.2,1
4484,2593.897887,0,72,31.0,99,0.0,1,345.6,1
4485,4886.544296,76374,61,21.0,28,0.0,7,292.8,1
4486,10864.27491,95579,67,19.0,78,0.0,2,308.631159,2
4487,17497.52201,0,73,9.0,94,0.0,2,350.4,2
4488,2298.379166,0,63,19.0,9,0.0,1,302.4,1
4489,11880.96623,0,114,29.0,96,0.0,2,820.8,1
4490,7150.111338,24124,91,24.0,52,0.0,3,436.8,2
4491,11315.20373,11885,101,18.0,39,0.0,2,484.8,2
4492,8714.922135,0,118,14.0,64,0.0,4,566.4,2
4493,5308.617246,40178,136,7.0,13,0.0,1,652.8,1
4494,6992.531494,94652,86,18.0,88,0.0,3,412.8,2
4495,3557.368368,17272,93,30.0,58,0.0,1,446.4,2
4496,2764.024716,54183,70,1.0,91,0.0,1,336.0,2
4497,7126.471703,30895,62,10.0,35,0.0,2,297.6,1
4498,7882.987485,23235,99,28.0,71,0.0,4,587.656629,2
4499,5926.38544,92949,74,21.0,84,0.0,3,337.305815,1
4500,3230.576665,62873,81,0.0,41,0.0,1,207.75186,1
4501,2514.59196,43860,65,15.0,58,0.0,1,156.124914,2
4502,2709.539796,58828,68,13.0,98,0.0,1,446.751243,1
4503,6563.644143,32375,83,17.0,83,0.0,6,398.4,2
4504,6732.202033,0,99,15.0,79,0.0,5,712.8,1
4505,4903.152748,0,66,22.0,1,1.0,3,475.2,1
4506,8092.87696,50825,102,3.0,46,0.0,3,369.614729,2
4507,11986.59212,87560,98,4.0,86,1.0,2,470.4,1
4508,11692.00974,40548,98,7.0,57,0.0,2,470.4,2
4509,5743.403321,61776,73,9.0,61,3.0,6,343.278996,1
4510,2605.599527,20592,71,15.0,81,1.0,1,195.153339,2
4511,4518.024385,0,78,7.0,65,3.0,6,374.4,1
4512,8382.478392,25998,71,16.0,38,0.0,2,791.878042,1
4513,8294.968932,78189,103,10.0,10,0.0,5,99.143241,1
4514,25626.70699,14278,134,6.0,9,0.0,2,346.319404,2
4515,2718.375247,30009,68,28.0,56,0.0,1,317.428826,2
4516,11264.36334,34923,98,23.0,82,0.0,2,639.105556,1
4517,2618.80573,0,74,2.0,51,0.0,1,470.956628,2
4518,5439.804227,61546,68,4.0,27,0.0,3,29.209521,1
4519,2647.519741,37876,69,13.0,15,0.0,1,300.056383,2
4520,15114.40241,28513,100,4.0,22,1.0,2,480.0,1
4521,8471.292552,70624,106,6.0,52,0.0,3,49.234943,1
4522,4241.636538,19834,64,26.0,8,4.0,8,460.8,2
4523,5490.775023,49480,70,17.0,57,1.0,4,72.686545,1
4524,2396.219292,0,66,6.0,71,2.0,1,433.160284,1
4525,7180.270931,34161,186,5.0,10,3.0,1,892.8,2
4526,22332.43946,49078,97,10.0,3,0.0,2,484.013411,1
4527,9117.441695,0,126,29.0,61,0.0,3,421.906803,1
4528,4465.604359,50909,112,11.0,39,0.0,1,339.048157,1
4529,16109.75353,0,73,12.0,42,0.0,2,350.4,2
4530,5373.724065,0,72,2.0,83,0.0,3,427.265172,2
4531,8624.917663,43610,106,16.0,60,0.0,5,508.8,1
4532,4397.781207,91653,111,10.0,25,0.0,1,343.98412,2
4533,5548.031892,67798,69,1.0,78,0.0,9,331.2,1
4534,2674.227315,33451,67,0.0,1,0.0,1,337.219884,1
4535,5461.548993,39626,69,23.0,0,0.0,3,485.705851,1
4536,5551.589436,46043,70,22.0,59,0.0,7,336.0,2
4537,19643.54421,84488,61,33.0,71,0.0,2,208.885686,1
4538,27789.69235,33806,89,32.0,59,0.0,2,395.729716,1
4539,7920.28288,59648,66,20.0,72,0.0,2,316.8,2
4540,2469.781334,92711,62,24.0,10,0.0,1,368.400146,1
4541,5977.78537,79140,74,9.0,59,0.0,9,487.930161,1
4542,2592.437797,72421,65,8.0,23,0.0,1,312.0,1
4543,7378.510732,0,105,3.0,12,0.0,4,756.0,1
4544,6005.214792,26876,76,17.0,72,0.0,8,364.8,1
4545,8717.777831,83707,108,2.0,72,0.0,7,290.391526,2
4546,8852.734284,0,83,12.0,97,0.0,2,597.6,1
4547,8476.082867,28181,109,32.0,41,0.0,3,523.2,1
4548,2974.314896,23333,74,8.0,43,0.0,1,5.622751,2
4549,7556.507482,0,69,5.0,64,0.0,2,496.8,1
4550,5658.912313,0,84,32.0,96,0.0,4,847.490817,1
4551,8886.296424,20903,117,4.0,40,0.0,8,561.6,1
4552,10963.95723,55687,276,33.0,91,0.0,1,1324.8,2
4553,15096.27023,14909,199,31.0,95,0.0,6,1238.077611,1
4554,4898.957331,55071,61,10.0,14,0.0,5,231.516063,2
4555,7583.189638,24133,68,20.0,42,0.0,2,76.026046,2
4556,17602.51146,0,161,1.0,68,1.0,2,772.8,2
4557,7659.71722,0,73,22.0,93,0.0,2,525.6,2
4558,5906.940238,43440,74,13.0,52,0.0,7,128.21198,2
4559,32144.64957,19066,103,5.0,61,0.0,2,494.4,1
4560,4015.214476,0,109,35.0,75,0.0,1,523.2,1
4561,3215.196994,24191,80,11.0,32,0.0,1,103.750234,2
4562,22067.728,15999,83,2.0,43,0.0,2,398.4,2
4563,12516.92188,12607,110,13.0,20,0.0,2,528.0,1
4564,2306.427813,0,67,19.0,70,0.0,1,482.4,2
4565,18205.67367,0,128,11.0,57,0.0,2,614.4,1
4566,6111.053244,22944,80,26.0,83,0.0,5,488.272759,2
4567,15477.27854,51675,196,11.0,86,0.0,5,940.8,1
4568,7615.381271,34095,63,5.0,99,0.0,2,302.4,1
4569,2852.527169,26841,74,33.0,17,1.0,1,418.534381,2
4570,5757.442258,88997,72,9.0,71,0.0,3,174.041566,1
4571,4984.618655,86305,62,1.0,99,0.0,5,80.73124,1
4572,8257.666512,23815,73,4.0,47,0.0,2,424.330166,1
4573,9227.945752,0,82,22.0,62,0.0,2,296.637382,2
4574,10302.90289,21839,137,2.0,70,0.0,8,657.6,1
4575,3667.37497,62375,92,34.0,34,0.0,1,618.630955,1
4576,8119.829071,46618,67,22.0,77,0.0,2,99.085943,1
4577,3272.010846,0,87,13.0,6,0.0,1,626.4,1
4578,3600.934326,25147,101,7.0,54,0.0,1,694.598288,2
4579,9022.08313,0,125,7.0,99,0.0,3,988.535078,1
4580,2561.576924,0,73,25.0,5,0.0,1,842.87608,1
4581,23777.81427,33032,86,33.0,77,1.0,2,87.080119,1
4582,3528.044252,31278,92,24.0,95,4.0,1,441.6,2
4583,7998.143771,29066,100,13.0,51,0.0,3,844.229478,2
4584,10453.2558,73604,88,12.0,75,0.0,2,398.19284,1
4585,44520.13577,49259,144,35.0,36,0.0,2,820.431905,1
4586,6829.413399,0,66,14.0,73,1.0,2,470.691875,2
4587,11293.98192,0,104,19.0,32,0.0,2,499.2,1
4588,11196.46002,0,298,26.0,94,0.0,1,2145.6,1
4589,3500.454354,89398,86,5.0,57,0.0,1,82.409922,2
4590,7762.590564,23827,106,18.0,77,2.0,3,37.910623,1
4591,20186.34693,0,79,14.0,22,0.0,2,379.2,2
4592,10676.58892,55510,89,1.0,2,0.0,2,427.2,1
4593,3233.262049,0,98,33.0,87,1.0,1,705.6,2
4594,30442.53824,64321,253,4.0,75,0.0,2,422.438297,1
4595,8513.592687,59230,107,11.0,56,0.0,5,245.076091,2
4596,20774.02463,0,63,21.0,40,0.0,2,243.208647,2
4597,2846.171869,39192,71,7.0,11,0.0,1,352.791394,1
4598,14065.30235,25275,61,5.0,80,0.0,2,214.247114,2
4599,3252.828464,20166,83,19.0,28,0.0,1,398.4,1
4600,8819.018934,99845,110,23.0,25,1.0,8,528.0,1
4601,7524.442436,21941,96,34.0,3,0.0,3,691.2,2
4602,2544.337548,41059,64,6.0,12,0.0,1,151.670029,2
4603,2851.645994,0,82,15.0,82,0.0,1,590.4,1
4604,2383.731879,0,69,5.0,40,0.0,1,496.8,2
4605,2798.679988,88009,71,29.0,21,0.0,1,266.52482,2
4606,7366.1883,70014,62,6.0,4,0.0,2,17.742954,2
4607,7764.273102,58419,191,29.0,6,0.0,1,202.468807,2
4608,5246.278375,28909,66,15.0,66,0.0,8,456.702735,1
4609,2719.506996,14030,72,11.0,3,0.0,1,345.6,1
4610,8188.91743,45318,103,17.0,27,0.0,8,494.4,1
4611,2395.57,21986,63,1.0,9,0.0,1,333.696228,1
4612,7260.833833,0,72,18.0,25,0.0,2,744.026708,1
4613,4626.801093,79487,114,20.0,87,0.0,1,547.2,1
4614,2601.351096,0,71,4.0,18,0.0,1,17.029835,1
4615,7367.653764,25318,63,4.0,8,2.0,2,302.4,1
4616,15725.25053,0,149,16.0,70,0.0,2,1072.8,2
4617,4669.22664,76157,116,15.0,80,0.0,1,556.8,2
4618,8092.87696,50825,102,3.0,46,0.0,3,369.614729,2
4619,4723.449803,29193,61,0.0,47,3.0,9,292.8,2
4620,10364.34749,58327,129,31.0,5,0.0,3,347.075948,1
4621,2488.241391,48597,71,12.0,63,5.0,1,305.697525,1
4622,5353.932122,61894,67,22.0,38,0.0,4,266.996814,2
4623,4892.422239,26660,63,23.0,40,0.0,8,453.6,1
4624,4865.371797,27228,129,19.0,61,4.0,1,238.262773,1
4625,13113.13865,28519,86,23.0,30,0.0,2,412.8,2
4626,11236.31135,21636,64,2.0,24,5.0,2,213.587367,1
4627,4371.190437,56718,113,7.0,95,1.0,1,542.4,1
4628,2791.906514,0,74,35.0,59,0.0,1,532.8,2
4629,4668.043154,53252,117,1.0,76,0.0,1,561.6,1
4630,9951.707743,56855,255,12.0,1,0.0,1,1836.0,2
4631,4981.825724,33176,63,22.0,75,0.0,3,302.4,1
4632,4291.056403,0,62,1.0,2,1.0,7,403.991524,1
4633,3339.853704,51032,83,5.0,56,0.0,1,349.954886,1
4634,5297.673655,33832,67,22.0,47,1.0,9,321.6,1
4635,4314.174392,33488,110,7.0,61,0.0,1,316.876671,2
4636,5470.060561,54507,138,20.0,11,0.0,1,702.990032,2
4637,7858.047444,20532,67,20.0,68,0.0,2,282.657499,2
4638,20096.89337,92766,71,17.0,15,0.0,2,379.029102,1
4639,10171.33903,70200,65,25.0,10,0.0,2,312.0,1
4640,3371.528475,0,102,2.0,36,3.0,1,489.6,2
4641,4475.161898,73019,112,21.0,40,0.0,1,537.6,1
4642,2877.813846,38870,74,3.0,89,0.0,1,145.365072,1
4643,6618.016423,20068,86,8.0,28,0.0,3,411.011162,2
4644,7700.619936,0,73,18.0,16,1.0,2,792.868448,1
4645,3341.6835,0,69,9.0,72,5.0,3,331.2,2
4646,41491.74481,37748,181,21.0,22,2.0,2,868.8,1
4647,2395.57,21986,63,1.0,9,0.0,1,333.696228,1
4648,7635.554626,54539,63,5.0,74,0.0,2,287.453171,1
4649,10033.28281,0,146,5.0,84,0.0,3,1404.845849,2
4650,10793.75704,24195,90,32.0,70,0.0,2,360.269404,1
4651,2393.813375,58237,63,34.0,22,3.0,1,273.691831,2
4652,10551.1476,50941,69,17.0,46,0.0,2,331.2,2
4653,6021.842473,0,168,11.0,46,0.0,1,1476.670903,2
4654,6521.368813,72608,82,26.0,19,3.0,8,393.6,1
4655,6172.914199,99960,76,19.0,83,0.0,4,364.8,1
4656,15626.28021,50461,131,22.0,89,0.0,2,810.06514,2
4657,27440.61101,84306,137,16.0,37,0.0,2,863.413385,1
4658,2224.555883,0,67,1.0,77,1.0,1,482.4,2
4659,8533.832013,26049,113,10.0,15,1.0,9,619.165344,2
4660,4923.18169,61469,63,16.0,65,5.0,3,302.4,1
4661,3585.942995,25748,90,9.0,23,0.0,1,117.871165,1
4662,8183.592208,24345,106,15.0,21,0.0,3,637.695945,2
4663,4787.472973,0,64,17.0,84,0.0,3,360.110955,1
4664,3199.703983,0,94,6.0,61,0.0,1,1121.876091,1
4665,8679.838135,52717,109,5.0,60,0.0,8,60.151529,1
4666,2748.851081,32437,69,4.0,73,0.0,1,473.361602,1
4667,9840.082616,94590,81,26.0,31,0.0,2,388.8,1
4668,2954.387586,62461,73,15.0,7,0.0,1,129.267408,1
4669,7198.415033,10458,102,11.0,29,0.0,4,489.6,2
4670,4508.862933,83777,112,18.0,74,0.0,1,377.354191,2
4671,3823.853815,0,108,32.0,95,0.0,1,777.6,1
4672,7600.443798,0,110,17.0,58,2.0,3,796.987409,1
4673,21710.27538,62370,94,4.0,10,2.0,2,32.00761,2
4674,9805.829614,47197,81,19.0,91,0.0,2,76.112618,2
4675,5169.49937,12430,73,22.0,13,0.0,4,350.4,2
4676,2670.797821,0,72,18.0,41,0.0,1,366.277224,2
4677,3200.795405,0,86,8.0,37,0.0,1,412.8,1
4678,5219.754045,48203,66,20.0,47,0.0,6,413.238845,2
4679,6172.392406,0,84,6.0,93,0.0,7,403.2,2
4680,5459.216794,83208,68,10.0,93,0.0,4,325.866271,2
4681,15147.93055,41082,63,23.0,94,0.0,2,106.647493,2
4682,4296.604128,61737,107,21.0,65,0.0,1,495.670802,1
4683,19278.81715,0,61,12.0,77,0.0,2,366.604732,1
4684,15306.22493,46338,193,24.0,68,0.0,9,19.46445,2
4685,12316.79698,0,167,30.0,40,0.0,5,1985.999807,2
4686,8838.085637,82664,114,24.0,10,3.0,9,133.425609,1
4687,8879.790017,52583,113,12.0,59,0.0,7,528.20086,2
4688,3331.445625,73695,84,28.0,84,0.0,1,403.2,2
4689,5498.753121,60668,138,18.0,92,0.0,1,553.699596,1
4690,4669.22664,76157,116,15.0,80,0.0,1,556.8,2
4691,11058.22493,69792,137,1.0,95,0.0,3,696.757797,1
4692,2767.5949,0,74,0.0,52,0.0,1,355.2,1
4693,9575.7578,0,88,3.0,64,0.0,2,633.6,2
4694,2359.423599,19864,63,22.0,96,0.0,1,352.394515,1
4695,12379.56803,39886,64,34.0,59,1.0,2,290.359207,1
4696,6005.847375,13528,86,21.0,35,0.0,3,412.8,2
4697,4549.079221,0,62,12.0,53,0.0,3,639.758314,1
4698,8712.157741,68516,216,17.0,0,0.0,1,95.693949,1
4699,7577.065297,0,116,20.0,9,2.0,6,835.2,2
4700,12779.06199,0,88,16.0,8,0.0,2,633.6,1
4701,7256.576235,29053,181,34.0,52,0.0,1,404.95431,2
4702,7639.670244,34075,196,8.0,87,0.0,1,451.896687,1
4703,8329.039004,0,118,18.0,9,0.0,3,849.6,1
4704,10569.62547,45776,89,2.0,17,0.0,2,95.95081,2
4705,2730.20294,46135,69,12.0,68,0.0,1,103.935601,2
4706,6880.63389,0,66,24.0,48,0.0,2,475.2,1
4707,5460.315095,45404,70,13.0,11,2.0,6,266.144648,1
4708,2867.312197,23376,78,19.0,18,0.0,1,374.4,1
4709,12280.76661,88340,102,16.0,1,0.0,2,489.6,1
4710,8845.710917,77077,112,11.0,51,0.0,7,528.047506,1
4711,8093.898245,59839,107,8.0,52,2.0,8,513.6,2
4712,3402.777293,57428,85,34.0,40,1.0,1,414.649796,1
4713,4474.48438,84927,112,27.0,83,0.0,1,537.6,2
4714,9035.671134,34337,113,20.0,44,0.0,9,542.4,1
4715,14002.37819,67627,117,5.0,43,0.0,2,561.6,2
4716,7155.337765,16916,64,31.0,31,0.0,2,377.512951,2
4717,8007.399376,0,112,12.0,93,0.0,3,537.6,1
4718,15114.40241,28513,100,4.0,22,1.0,2,480.0,1
4719,7486.019078,0,71,14.0,62,0.0,2,340.8,2
4720,2596.1852,0,72,3.0,65,0.0,1,345.6,2
4721,12231.87968,43244,103,15.0,16,0.0,2,494.4,2
4722,13494.76017,0,132,13.0,33,0.0,2,950.4,1
4723,2551.349248,88126,64,27.0,71,1.0,1,151.973156,2
4724,10529.84867,37518,131,35.0,91,0.0,6,472.850932,1
4725,23594.6802,76358,66,25.0,3,0.0,2,86.461582,1
4726,5608.172012,20392,73,23.0,85,0.0,9,350.4,2
4727,21404.35885,0,69,35.0,79,0.0,2,496.8,2
4728,6617.139741,0,195,20.0,61,0.0,1,1404.0,1
4729,4145.0234,0,118,12.0,88,0.0,1,566.4,1
4730,41787.90343,46587,119,34.0,74,2.0,2,571.2,1
4731,2505.42043,60546,63,21.0,71,0.0,1,46.278027,2
4732,18938.53677,91535,67,35.0,13,1.0,2,126.634634,1
4733,2772.835753,30606,71,11.0,7,0.0,1,253.04739,2
4734,9816.528302,37256,62,15.0,7,0.0,2,128.969729,1
4735,5632.613078,51721,139,18.0,98,0.0,1,625.282599,1
4736,3362.670123,0,107,9.0,96,2.0,1,770.4,2
4737,10719.08467,86036,90,8.0,20,3.0,2,501.26513,2
4738,6514.954043,0,61,12.0,75,1.0,2,292.8,2
4739,11320.82704,41692,101,21.0,15,1.0,2,245.968629,1
4740,5116.624022,26173,68,2.0,10,1.0,9,449.819671,2
4741,2722.210707,17576,71,29.0,70,0.0,1,398.502948,2
4742,4650.063763,28215,65,15.0,26,0.0,3,468.0,1
4743,2866.824929,87428,72,27.0,42,0.0,1,224.483337,2
4744,9100.731403,59183,113,11.0,91,0.0,5,542.4,2
4745,20930.05217,30535,66,22.0,18,0.0,2,94.142294,1
4746,26232.85024,35868,110,20.0,51,0.0,2,528.0,1
4747,3961.58618,0,118,6.0,34,1.0,1,264.642948,1
4748,3975.321516,67895,101,25.0,27,4.0,1,403.937672,2
4749,9415.527031,55338,116,25.0,54,0.0,7,556.8,1
4750,15002.60308,19245,84,5.0,61,1.0,2,604.8,1
4751,6715.294284,0,92,4.0,64,0.0,9,441.6,2
4752,14191.59699,25575,117,10.0,41,0.0,2,561.6,2
4753,6846.150323,0,95,13.0,20,0.0,5,456.0,1
4754,7595.335237,20538,104,25.0,64,0.0,7,499.2,1
4755,8098.96921,0,72,15.0,45,0.0,2,518.4,1
4756,17995.86532,80991,223,5.0,56,0.0,4,937.327881,1
4757,3644.833554,82477,90,1.0,69,0.0,1,432.0,1
4758,16107.19004,63288,199,12.0,92,0.0,5,558.433218,1
4759,4082.170583,57506,102,24.0,43,0.0,1,615.243841,1
4760,2801.562831,33247,72,26.0,47,0.0,1,284.956298,2
4761,6650.456653,0,99,16.0,65,2.0,3,712.8,2
4762,2693.530229,63684,68,6.0,87,0.0,1,343.889585,1
4763,4572.041785,0,67,19.0,82,1.0,3,357.14996,1
4764,8513.697414,34505,106,13.0,44,0.0,9,359.861348,1
4765,6047.02516,20396,76,15.0,60,1.0,4,364.8,2
4766,2425.494812,66841,62,4.0,73,0.0,1,123.436634,2
4767,6227.365252,0,94,11.0,21,0.0,9,676.8,2
4768,2405.618791,63032,61,5.0,79,0.0,1,404.550554,2
