,customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,month
3653,JW24212,Oregon,3123.080994,Yes,Basic,Bachelor,2011-02-19,Unemployed,M,0,Suburban,Married,101,1.0,83,4.0,1,Personal Auto,Personal L3,Offer1,Agent,960.115399,SUV,Large,2
3654,CV64725,California,6545.802896,No,Extended,High School or Below,2011-01-07,Employed,M,55366,Suburban,Divorced,86,11.0,54,2.0,4,Personal Auto,Personal L1,Offer3,Agent,455.714395,Four-Door Car,Medsize,1
3655,YQ58965,California,2867.312197,Yes,Extended,Bachelor,2011-01-03,Retired,F,23376,Suburban,Divorced,78,19.0,18,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,374.4,Four-Door Car,Medsize,1
3656,BH11344,Oregon,2806.696138,No,Basic,Doctor,2011-02-17,Employed,F,37009,Rural,Single,71,1.0,45,0.0,1,Corporate Auto,Corporate L2,Offer1,Branch,145.673348,Two-Door Car,Medsize,2
3657,VT34834,Nevada,4953.358432,No,Basic,High School or Below,2011-02-08,Unemployed,M,0,Suburban,Married,68,11.0,90,0.0,4,Personal Auto,Personal L1,Offer3,Branch,342.468248,Four-Door Car,Small,2
3658,OO65445,Oregon,2496.476385,No,Basic,Bachelor,2011-01-27,Unemployed,F,0,Urban,Married,67,25.0,32,0.0,1,Personal Auto,Personal L1,Offer1,Call Center,181.335364,Four-Door Car,Medsize,1
3659,BI34286,Oregon,6515.026481,No,Extended,Master,2011-02-27,Employed,M,47259,Suburban,Married,81,22.0,54,0.0,5,Corporate Auto,Corporate L2,Offer1,Branch,388.8,Four-Door Car,Medsize,2
3660,TZ37274,Arizona,4628.280887,No,Basic,High School or Below,2011-02-27,Unemployed,M,0,Suburban,Single,62,32.0,31,0.0,3,Personal Auto,Personal L3,Offer3,Web,690.548602,Four-Door Car,Medsize,2
3661,WL28610,California,4146.409412,No,Basic,High School or Below,2011-01-01,Unemployed,F,0,Suburban,Divorced,116,25.0,5,1.0,1,Corporate Auto,Corporate L3,Offer3,Branch,556.8,SUV,Medsize,1
3662,NH24429,Arizona,2886.232446,No,Basic,Doctor,2011-02-01,Employed,M,52972,Suburban,Single,74,3.0,68,0.0,1,Special Auto,Special L3,Offer2,Call Center,355.2,Four-Door Car,Medsize,2
3663,No35621,Arizona,2369.369299,No,Basic,Bachelor,2011-01-19,Employed,M,49746,Suburban,Single,61,5.0,88,0.0,1,Personal Auto,Personal L2,Offer2,Call Center,624.42874,Two-Door Car,Small,1
3664,GH31245,California,12694.88894,No,Basic,High School or Below,2011-01-24,Employed,F,73274,Urban,Married,105,6.0,90,0.0,2,Corporate Auto,Corporate L3,Offer3,Branch,284.211516,SUV,Medsize,1
3665,HT50748,Oregon,2779.85389,No,Basic,Doctor,2011-01-25,Employed,F,38893,Urban,Single,69,12.0,60,0.0,1,Personal Auto,Personal L3,Offer1,Branch,279.960213,Two-Door Car,Medsize,1
3666,KS12490,Oregon,10594.13249,No,Extended,High School or Below,2011-01-19,Employed,M,64669,Suburban,Married,131,22.0,32,0.0,6,Personal Auto,Personal L3,Offer4,Call Center,628.8,Sports Car,Small,1
3667,BP90016,California,8302.321168,No,Basic,Master,2011-02-27,Employed,M,78032,Urban,Married,103,8.0,49,0.0,3,Corporate Auto,Corporate L3,Offer3,Agent,323.607074,SUV,Small,2
3668,NC98544,Nevada,25030.37545,No,Extended,High School or Below,2011-02-19,Employed,M,26292,Suburban,Married,80,1.0,81,2.0,2,Personal Auto,Personal L3,Offer3,Agent,384.0,Two-Door Car,Medsize,2
3669,UZ42802,Oregon,4526.606038,No,Extended,Bachelor,2011-02-06,Unemployed,M,0,Suburban,Single,135,28.0,66,0.0,1,Personal Auto,Personal L3,Offer1,Agent,1516.383753,Sports Car,Large,2
3670,PE32165,California,27934.62373,No,Basic,High School or Below,2011-02-17,Employed,F,76912,Rural,Married,116,0.0,55,2.0,2,Corporate Auto,Corporate L3,Offer4,Agent,169.226996,Sports Car,Medsize,2
3671,EV15646,California,3781.690691,No,Extended,College,2011-02-11,Employed,M,46573,Rural,Married,94,26.0,62,0.0,1,Personal Auto,Personal L3,Offer3,Branch,77.778826,Four-Door Car,Medsize,2
3672,YM24620,California,4505.842815,No,Basic,Master,2011-01-04,Employed,M,24790,Suburban,Married,113,4.0,39,0.0,1,Personal Auto,Personal L2,Offer3,Agent,767.242337,SUV,Small,1
3673,JF19701,Arizona,4439.677708,No,Basic,Bachelor,2011-01-26,Employed,M,75453,Rural,Married,112,6.0,90,0.0,1,Special Auto,Special L3,Offer2,Web,163.9498,SUV,Medsize,1
3674,QW47320,California,10179.71704,Yes,Premium,Bachelor,2011-01-05,Retired,F,14290,Suburban,Married,271,20.0,40,0.0,1,Personal Auto,Personal L1,Offer1,Agent,1300.8,Luxury SUV,Medsize,1
3675,CR59224,California,5556.91458,No,Basic,Bachelor,2011-01-30,Medical Leave,M,29120,Suburban,Married,72,31.0,77,0.0,3,Corporate Auto,Corporate L3,Offer1,Agent,345.6,Two-Door Car,Medsize,1
3676,ZN86559,California,5251.152281,No,Basic,Bachelor,2011-01-30,Unemployed,F,0,Suburban,Married,72,21.0,65,0.0,3,Personal Auto,Personal L3,Offer2,Web,345.6,Four-Door Car,Medsize,1
3677,TV20901,California,9337.895228,No,Premium,College,2011-02-05,Employed,F,76381,Suburban,Married,116,23.0,33,0.0,4,Special Auto,Special L2,Offer3,Branch,556.8,Two-Door Car,Small,2
3678,HM22034,Nevada,5018.727893,No,Basic,College,2011-01-22,Unemployed,M,0,Suburban,Divorced,68,34.0,68,0.0,4,Personal Auto,Personal L1,Offer1,Agent,670.47746,Four-Door Car,Medsize,1
3679,FM37864,California,3571.82831,No,Extended,Bachelor,2011-01-09,Employed,F,74931,Urban,Divorced,89,13.0,16,0.0,1,Personal Auto,Personal L2,Offer1,Agent,230.84972,Two-Door Car,Large,1
3680,WW80551,California,6556.099198,No,Basic,High School or Below,2011-01-03,Unemployed,M,0,Suburban,Single,63,6.0,58,0.0,2,Personal Auto,Personal L3,Offer1,Branch,453.6,Four-Door Car,Small,1
3681,PG42834,Arizona,6292.735356,No,Extended,Bachelor,2011-02-02,Employed,F,26577,Rural,Married,79,9.0,40,0.0,7,Personal Auto,Personal L2,Offer3,Agent,73.719521,Four-Door Car,Medsize,2
3682,LW77178,Oregon,15428.01044,No,Extended,Bachelor,2011-02-09,Employed,F,33879,Suburban,Married,98,16.0,82,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,470.4,Two-Door Car,Small,2
3683,XA27536,Washington,3611.183505,No,Extended,College,2011-02-21,Employed,M,63329,Suburban,Divorced,92,33.0,87,0.0,1,Personal Auto,Personal L3,Offer1,Web,441.6,Four-Door Car,Medsize,2
3684,QA22158,Arizona,7122.273163,No,Extended,College,2011-02-23,Employed,F,64571,Suburban,Divorced,89,34.0,91,0.0,6,Corporate Auto,Corporate L3,Offer1,Call Center,452.115601,Four-Door Car,Small,2
3685,WZ40465,Washington,5041.29961,No,Basic,Bachelor,2011-01-30,Employed,F,36234,Rural,Married,63,0.0,44,0.0,5,Personal Auto,Personal L3,Offer3,Web,113.534474,Four-Door Car,Small,1
3686,VJ83206,California,8364.559003,No,Basic,College,2011-01-06,Employed,M,72117,Rural,Married,70,1.0,98,0.0,2,Personal Auto,Personal L2,Offer4,Branch,106.737787,Four-Door Car,Medsize,1
3687,AZ90068,California,8193.160528,No,Basic,College,2011-02-26,Employed,M,89219,Suburban,Single,73,12.0,9,4.0,2,Personal Auto,Personal L3,Offer2,Branch,350.4,Four-Door Car,Medsize,2
3688,BT20606,Arizona,5837.528088,No,Basic,Doctor,2011-01-10,Employed,M,83308,Suburban,Married,73,3.0,81,1.0,7,Personal Auto,Personal L2,Offer3,Agent,419.471438,Four-Door Car,Medsize,1
3689,VP48253,Arizona,5100.737803,No,Basic,High School or Below,2011-02-12,Employed,M,41186,Urban,Single,70,15.0,29,4.0,3,Personal Auto,Personal L3,Offer1,Agent,242.320409,Four-Door Car,Medsize,2
3690,WE77831,California,4778.682644,No,Basic,Bachelor,2011-01-21,Unemployed,M,0,Suburban,Divorced,73,8.0,17,2.0,9,Personal Auto,Personal L3,Offer2,Agent,350.4,Four-Door Car,Medsize,1
3691,YU35148,Washington,4749.127521,No,Extended,Bachelor,2011-01-10,Unemployed,F,0,Suburban,Married,123,33.0,35,0.0,1,Personal Auto,Personal L2,Offer3,Call Center,590.4,SUV,Medsize,1
3692,ZF84449,Oregon,3726.727996,No,Basic,College,2011-02-26,Unemployed,F,0,Suburban,Single,112,7.0,34,1.0,1,Special Auto,Special L1,Offer1,Agent,806.4,Sports Car,Medsize,2
3693,TY20016,Oregon,7980.488637,No,Basic,Bachelor,2011-01-20,Employed,M,72734,Urban,Married,66,7.0,96,0.0,2,Personal Auto,Personal L3,Offer4,Web,195.218968,Two-Door Car,Large,1
3694,EH37385,Arizona,8789.88406,No,Basic,Master,2011-02-22,Employed,F,22849,Suburban,Married,109,5.0,75,0.0,4,Personal Auto,Personal L3,Offer1,Call Center,523.2,Sports Car,Medsize,2
3695,LX99948,Washington,4529.062612,No,Basic,Master,2011-02-18,Employed,F,65134,Urban,Married,112,28.0,48,0.0,1,Personal Auto,Personal L2,Offer4,Branch,529.147483,SUV,Small,2
3696,JG74360,Arizona,4558.972934,No,Basic,College,2011-02-02,Employed,M,37709,Suburban,Married,116,19.0,39,0.0,1,Corporate Auto,Corporate L2,Offer2,Call Center,556.8,SUV,Medsize,2
3697,ON67674,California,2771.045031,Yes,Basic,College,2011-01-11,Employed,F,50071,Rural,Single,71,3.0,32,0.0,1,Personal Auto,Personal L2,Offer2,Agent,18.918935,Two-Door Car,Medsize,1
3698,OZ64384,Oregon,8609.158215,Yes,Basic,Bachelor,2011-01-14,Employed,F,79090,Urban,Married,107,2.0,74,0.0,3,Personal Auto,Personal L3,Offer2,Branch,289.040734,SUV,Medsize,1
3699,SX89429,Arizona,2231.786517,No,Basic,High School or Below,2011-01-12,Unemployed,F,0,Suburban,Married,61,26.0,79,1.0,1,Personal Auto,Personal L3,Offer1,Agent,311.404068,Four-Door Car,Small,1
3700,BR39076,California,7633.821822,No,Basic,High School or Below,2011-01-22,Unemployed,F,0,Suburban,Divorced,67,7.0,4,0.0,2,Personal Auto,Personal L3,Offer2,Agent,445.702958,Four-Door Car,Medsize,1
3701,GT65065,Oregon,8842.650024,No,Basic,Master,2011-02-21,Employed,F,42142,Urban,Single,112,1.0,8,0.0,3,Personal Auto,Personal L3,Offer4,Branch,396.17554,Sports Car,Medsize,2
3702,WP58340,Arizona,10963.95723,Yes,Premium,High School or Below,2011-02-08,Employed,M,55687,Suburban,Divorced,276,33.0,91,0.0,1,Personal Auto,Personal L2,Offer1,Agent,1324.8,Luxury SUV,Medsize,2
3703,DY57308,California,8835.159206,No,Basic,Bachelor,2011-01-18,Employed,F,22373,Urban,Married,112,11.0,59,0.0,8,Personal Auto,Personal L1,Offer1,Branch,419.750892,SUV,Small,1
3704,QL59704,Arizona,23444.90045,No,Basic,College,2011-01-26,Employed,F,69906,Urban,Married,74,34.0,32,2.0,2,Corporate Auto,Corporate L3,Offer2,Branch,202.860399,Four-Door Car,Medsize,1
3705,BZ65376,Arizona,8581.278701,No,Extended,Bachelor,2011-01-18,Medical Leave,M,27689,Suburban,Married,239,0.0,72,2.0,1,Personal Auto,Personal L2,Offer2,Web,2893.239678,Luxury SUV,Medsize,1
3706,DE55857,Washington,2465.444865,No,Basic,Bachelor,2011-01-30,Employed,F,64997,Suburban,Single,63,7.0,99,1.0,1,Personal Auto,Personal L3,Offer2,Agent,383.442328,Four-Door Car,Small,1
3707,FI61059,Oregon,4311.416903,No,Basic,College,2011-02-13,Unemployed,M,0,Suburban,Single,67,0.0,71,1.0,3,Personal Auto,Personal L3,Offer3,Call Center,482.4,Four-Door Car,Medsize,2
3708,WL42517,Washington,3747.060981,No,Basic,College,2011-02-10,Unemployed,F,0,Suburban,Single,107,17.0,81,0.0,1,Personal Auto,Personal L3,Offer1,Call Center,549.986128,SUV,Medsize,2
3709,VY79030,Arizona,22500.88348,No,Basic,College,2011-01-14,Unemployed,F,0,Suburban,Single,71,1.0,23,0.0,2,Corporate Auto,Corporate L2,Offer4,Call Center,340.8,Four-Door Car,Medsize,1
3710,BS13111,Arizona,6630.836094,No,Basic,Bachelor,2011-01-18,Unemployed,M,0,Urban,Divorced,66,20.0,53,0.0,2,Personal Auto,Personal L3,Offer1,Branch,315.950185,Four-Door Car,Medsize,1
3711,PA14842,Washington,2906.893312,No,Basic,High School or Below,2011-01-17,Employed,F,45128,Rural,Married,72,13.0,34,0.0,1,Special Auto,Special L2,Offer4,Branch,66.667784,Four-Door Car,Medsize,1
3712,LY17372,Arizona,5112.306584,No,Extended,College,2011-02-28,Employed,M,44743,Suburban,Divorced,137,16.0,55,4.0,1,Personal Auto,Personal L3,Offer1,Branch,741.300032,SUV,Small,2
3713,SU41739,California,8728.456239,No,Extended,College,2011-01-18,Unemployed,M,0,Urban,Married,124,23.0,30,0.0,7,Personal Auto,Personal L3,Offer1,Branch,473.469932,SUV,Small,1
3714,DV38369,California,7261.615478,No,Basic,Bachelor,2011-01-26,Unemployed,M,0,Suburban,Single,101,7.0,19,0.0,4,Corporate Auto,Corporate L2,Offer3,Web,727.2,SUV,Medsize,1
3715,PA38372,Washington,9357.737821,No,Premium,High School or Below,2011-01-13,Employed,F,33060,Rural,Married,117,19.0,91,0.0,3,Personal Auto,Personal L2,Offer1,Branch,56.731578,Four-Door Car,Medsize,1
3716,WV64743,Washington,13272.22792,No,Basic,High School or Below,2011-02-10,Unemployed,M,0,Suburban,Single,194,31.0,11,0.0,4,Personal Auto,Personal L3,Offer3,Call Center,1396.8,Luxury Car,Medsize,2
3717,ZV93969,Washington,4754.449647,No,Extended,College,2011-01-04,Unemployed,F,0,Suburban,Single,136,5.0,46,0.0,1,Corporate Auto,Corporate L1,Offer1,Call Center,652.8,SUV,Medsize,1
3718,KM72781,Washington,9470.624437,No,Extended,College,2011-02-14,Employed,F,22514,Urban,Married,80,22.0,96,0.0,2,Personal Auto,Personal L3,Offer2,Call Center,203.469143,Four-Door Car,Medsize,2
3719,JY27336,Oregon,8205.387936,No,Basic,College,2011-02-22,Employed,F,85840,Rural,Married,102,14.0,79,2.0,4,Corporate Auto,Corporate L3,Offer2,Agent,138.722385,SUV,Medsize,2
3720,CF57022,Oregon,10442.65139,No,Extended,Bachelor,2011-01-26,Medical Leave,M,17269,Suburban,Married,139,3.0,31,0.0,5,Personal Auto,Personal L1,Offer1,Branch,667.2,SUV,Small,1
3721,NI88122,California,7205.019561,No,Basic,College,2011-02-12,Unemployed,F,0,Suburban,Single,64,27.0,62,0.0,2,Corporate Auto,Corporate L1,Offer1,Web,505.975326,Four-Door Car,Small,2
3722,LO98108,Oregon,2226.589837,No,Basic,Bachelor,2011-02-16,Unemployed,M,0,Suburban,Married,62,19.0,26,0.0,1,Personal Auto,Personal L3,Offer2,Branch,297.6,Two-Door Car,Large,2
3723,SA91515,California,3992.583886,No,Basic,Bachelor,2011-01-28,Unemployed,M,0,Suburban,Married,111,35.0,68,0.0,1,Personal Auto,Personal L1,Offer1,Call Center,700.349052,SUV,Large,1
3724,AE90216,California,4974.801539,Yes,Basic,Bachelor,2011-01-18,Employed,M,75644,Suburban,Divorced,65,5.0,68,3.0,9,Personal Auto,Personal L2,Offer2,Branch,467.803638,Two-Door Car,Medsize,1
3725,WE95729,Oregon,36707.42639,No,Basic,College,2011-01-17,Employed,M,24804,Suburban,Married,104,1.0,28,0.0,2,Personal Auto,Personal L2,Offer1,Agent,593.830288,SUV,Small,1
3726,FP17993,Arizona,5504.139033,Yes,Basic,Bachelor,2011-02-08,Unemployed,F,0,Suburban,Married,73,18.0,45,0.0,5,Personal Auto,Personal L2,Offer1,Call Center,350.4,Four-Door Car,Medsize,2
3727,CD95333,California,5638.930838,No,Basic,Bachelor,2011-01-10,Employed,M,20920,Rural,Single,74,19.0,14,0.0,4,Personal Auto,Personal L1,Offer2,Branch,14.784843,Two-Door Car,Medsize,1
3728,NJ15094,Washington,5345.994644,No,Basic,Bachelor,2011-02-18,Unemployed,F,0,Suburban,Married,72,6.0,67,0.0,8,Personal Auto,Personal L3,Offer1,Agent,345.6,Four-Door Car,Medsize,2
3729,NN99001,Arizona,6997.827397,No,Extended,College,2011-02-23,Employed,F,56940,Suburban,Married,87,11.0,10,0.0,9,Personal Auto,Personal L3,Offer2,Web,512.66245,Four-Door Car,Small,2
3730,WE88728,Arizona,6670.850638,No,Premium,High School or Below,2011-01-02,Employed,F,56531,Suburban,Married,170,34.0,24,3.0,1,Corporate Auto,Corporate L3,Offer2,Web,816.0,SUV,Medsize,1
3731,EJ67407,Arizona,8024.508444,No,Premium,High School or Below,2011-02-07,Employed,M,95191,Urban,Divorced,101,6.0,15,0.0,3,Corporate Auto,Corporate L2,Offer2,Agent,316.111035,Four-Door Car,Medsize,2
3732,DL36983,Oregon,8495.164213,No,Premium,High School or Below,2011-01-24,Employed,F,23791,Suburban,Divorced,110,11.0,71,3.0,7,Personal Auto,Personal L3,Offer1,Agent,615.27228,Two-Door Car,Medsize,1
3733,XF57481,Washington,10640.93932,No,Extended,Master,2011-01-19,Employed,M,50450,Rural,Single,90,11.0,68,0.0,2,Personal Auto,Personal L3,Offer4,Branch,135.892444,Two-Door Car,Medsize,1
3734,IF18508,California,7950.570995,No,Extended,High School or Below,2011-01-25,Employed,F,70610,Rural,Single,99,2.0,11,0.0,3,Personal Auto,Personal L1,Offer4,Agent,240.977382,Four-Door Car,Large,1
3735,GE58317,Arizona,4834.710493,Yes,Basic,College,2011-01-31,Employed,F,38713,Suburban,Divorced,66,31.0,69,4.0,6,Personal Auto,Personal L3,Offer2,Call Center,316.8,Four-Door Car,Medsize,1
3736,TY59969,Arizona,2402.172069,No,Basic,College,2011-02-02,Employed,M,43246,Rural,Single,62,19.0,89,0.0,1,Personal Auto,Personal L2,Offer1,Agent,52.435202,Four-Door Car,Medsize,2
3737,FD62224,Oregon,14641.51818,No,Extended,College,2011-01-21,Unemployed,F,0,Suburban,Single,133,24.0,46,0.0,2,Personal Auto,Personal L3,Offer1,Agent,1386.870718,SUV,Medsize,1
3738,HT16519,Washington,26900.27013,No,Basic,Bachelor,2011-01-13,Employed,F,63009,Urban,Married,112,17.0,49,0.0,2,Personal Auto,Personal L3,Offer3,Call Center,485.286815,Sports Car,Small,1
3739,LT72149,Nevada,5619.689084,Yes,Premium,High School or Below,2011-01-26,Unemployed,M,0,Suburban,Married,153,25.0,5,0.0,1,Personal Auto,Personal L2,Offer2,Web,1027.000029,SUV,Medsize,1
3740,MZ16820,Nevada,8157.933629,No,Premium,High School or Below,2011-01-11,Employed,M,86811,Suburban,Married,102,19.0,22,0.0,5,Corporate Auto,Corporate L2,Offer2,Call Center,489.6,Four-Door Car,Small,1
3741,HS14476,Washington,9162.063169,No,Extended,College,2011-02-23,Medical Leave,M,29723,Rural,Married,80,8.0,79,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,20.985105,Four-Door Car,Medsize,2
3742,BZ47770,Washington,5083.789524,No,Basic,Bachelor,2011-01-09,Employed,F,62088,Rural,Married,64,6.0,28,2.0,4,Corporate Auto,Corporate L2,Offer1,Agent,73.258034,Two-Door Car,Medsize,1
3743,ZG54759,California,2837.007353,No,Basic,College,2011-01-17,Employed,F,41408,Urban,Divorced,73,4.0,89,1.0,1,Corporate Auto,Corporate L2,Offer1,Branch,268.710908,Four-Door Car,Medsize,1
3744,CF15558,California,5004.263818,No,Basic,Master,2011-01-30,Employed,F,39161,Urban,Married,63,18.0,83,1.0,4,Personal Auto,Personal L3,Offer2,Call Center,283.995953,Two-Door Car,Small,1
3745,QJ90136,California,10455.48983,No,Extended,High School or Below,2011-02-03,Employed,F,28363,Suburban,Divorced,133,0.0,35,0.0,3,Personal Auto,Personal L3,Offer1,Agent,638.4,Sports Car,Medsize,2
3746,EW68125,California,4889.765364,No,Basic,Bachelor,2011-02-07,Employed,F,46819,Urban,Divorced,62,15.0,0,0.0,5,Personal Auto,Personal L2,Offer1,Agent,157.990123,Four-Door Car,Large,2
3747,ZL17677,Washington,21480.81781,No,Basic,Master,2011-02-10,Medical Leave,F,15505,Suburban,Married,68,24.0,2,0.0,2,Personal Auto,Personal L2,Offer2,Agent,383.890867,Two-Door Car,Large,2
3748,FX78218,California,2494.869528,No,Basic,Doctor,2011-02-12,Employed,M,45855,Rural,Married,62,0.0,26,1.0,1,Personal Auto,Personal L3,Offer3,Web,0.887629,Four-Door Car,Large,2
3749,UL64533,Nevada,18975.45611,No,Extended,High School or Below,2011-01-22,Employed,M,65999,Urban,Married,237,1.0,14,0.0,6,Corporate Auto,Corporate L2,Offer2,Agent,615.927769,Luxury SUV,Medsize,1
3750,KR25511,Washington,6005.214792,Yes,Extended,High School or Below,2011-01-12,Employed,M,26876,Suburban,Single,76,17.0,72,0.0,8,Corporate Auto,Corporate L2,Offer1,Agent,364.8,Four-Door Car,Medsize,1
3751,AW17574,Nevada,9435.540893,No,Extended,Bachelor,2011-01-25,Unemployed,F,0,Suburban,Divorced,129,13.0,19,0.0,8,Corporate Auto,Corporate L3,Offer1,Call Center,628.366119,SUV,Large,1
3752,PC80039,Oregon,2359.423599,Yes,Basic,Bachelor,2011-01-11,Disabled,F,19864,Suburban,Divorced,63,22.0,96,0.0,1,Personal Auto,Personal L2,Offer1,Web,352.394515,Four-Door Car,Medsize,1
3753,EU48798,Nevada,8160.587729,No,Basic,College,2011-02-21,Disabled,F,24980,Suburban,Divorced,71,34.0,14,0.0,2,Personal Auto,Personal L3,Offer2,Web,511.2,Two-Door Car,Medsize,2
3754,ZP27971,California,3803.79853,No,Extended,High School or Below,2011-01-01,Employed,M,26050,Suburban,Married,97,4.0,51,0.0,1,Personal Auto,Personal L3,Offer2,Branch,465.6,Four-Door Car,Small,1
3755,DI51103,Washington,2711.899826,No,Basic,High School or Below,2011-02-11,Unemployed,F,0,Suburban,Single,74,13.0,68,0.0,1,Personal Auto,Personal L1,Offer2,Call Center,355.2,Four-Door Car,Small,2
3756,FR46645,California,4293.997319,No,Premium,Bachelor,2011-01-17,Disabled,M,16701,Suburban,Married,113,20.0,26,0.0,1,Personal Auto,Personal L2,Offer1,Branch,831.625979,Four-Door Car,Small,1
3757,JT52858,Oregon,9027.867218,No,Premium,Bachelor,2011-01-10,Employed,F,99002,Suburban,Married,112,33.0,75,1.0,8,Personal Auto,Personal L1,Offer3,Branch,537.6,Four-Door Car,Medsize,1
3758,WM39308,Nevada,15777.88702,No,Basic,High School or Below,2011-01-03,Employed,F,98713,Urban,Married,65,3.0,91,0.0,2,Personal Auto,Personal L2,Offer2,Call Center,289.894293,Two-Door Car,Medsize,1
3759,KH24214,Oregon,17857.97233,No,Basic,College,2011-02-13,Employed,M,55437,Suburban,Married,64,5.0,78,1.0,2,Personal Auto,Personal L3,Offer3,Agent,445.287788,Four-Door Car,Medsize,2
3760,IT92328,Nevada,9350.872287,No,Premium,High School or Below,2011-02-22,Unemployed,M,0,Suburban,Single,275,3.0,64,1.0,1,Corporate Auto,Corporate L3,Offer1,Agent,1980.0,Luxury SUV,Medsize,2
3761,DP92488,Washington,2727.520769,No,Basic,Doctor,2011-01-14,Employed,F,74592,Suburban,Married,67,9.0,30,0.0,1,Personal Auto,Personal L1,Offer4,Agent,321.6,Two-Door Car,Medsize,1
3762,ID20929,Oregon,2756.941661,No,Basic,Bachelor,2011-01-18,Medical Leave,M,29926,Suburban,Divorced,74,25.0,34,0.0,1,Corporate Auto,Corporate L1,Offer1,Branch,418.233667,Four-Door Car,Medsize,1
3763,JN96178,Oregon,3740.404374,No,Basic,High School or Below,2011-02-09,Unemployed,M,0,Suburban,Married,104,27.0,13,1.0,1,Personal Auto,Personal L2,Offer2,Agent,499.2,SUV,Large,2
3764,LY14355,Washington,2935.988346,No,Basic,High School or Below,2011-02-27,Employed,F,73847,Suburban,Married,73,34.0,51,1.0,1,Personal Auto,Personal L2,Offer2,Web,350.4,Two-Door Car,Small,2
